Date,Country,Sector,Supply_Chain_Disruption_Index,Estimated_GDP_Impact_MUSD,Avg_Delivery_Delay_Days,Input_Cost_Increase_Pct,Inventory_Stress_Score,Supplier_Diversification_Score,Conflict_Phase
2024-11-01,New Zealand,Agriculture,4.3,0.0,1.1,0.0,0.7,7.8,Initial Escalation
2024-11-01,New Zealand,Pharmaceuticals,4.2,0.0,1.0,0.0,0.6,7.8,Initial Escalation
2024-11-01,New Zealand,Electronics,5.5,0.0,0.9,0.0,1.0,7.8,Initial Escalation
2024-11-01,New Zealand,Automotive,7.6,0.0,1.1,0.0,1.1,7.8,Initial Escalation
2024-11-01,New Zealand,Textiles,3.3,0.0,0.9,0.0,0.5,7.8,Initial Escalation
2024-11-01,New Zealand,Chemicals,9.0,0.0,1.1,0.0,1.3,7.8,Initial Escalation
2024-11-01,Sri Lanka,Energy,35.7,0.0,1.1,0.0,6.5,2.8,Initial Escalation
2024-11-01,Sri Lanka,Manufacturing,21.5,0.0,1.0,0.0,4.2,2.8,Initial Escalation
2024-11-01,Sri Lanka,Agriculture,12.1,0.0,1.1,0.0,2.3,2.8,Initial Escalation
2024-11-01,Sri Lanka,Pharmaceuticals,13.0,0.0,1.1,0.0,2.3,2.8,Initial Escalation
2024-11-01,Sri Lanka,Electronics,15.8,0.0,0.9,0.0,3.0,2.8,Initial Escalation
2024-11-01,Sri Lanka,Automotive,21.5,0.0,1.0,0.0,3.7,2.8,Initial Escalation
2024-11-01,Sri Lanka,Textiles,9.9,0.0,1.0,0.0,1.8,2.8,Initial Escalation
2024-11-01,Sri Lanka,Chemicals,26.6,0.0,0.9,0.0,5.1,2.8,Initial Escalation
2024-11-01,Myanmar,Energy,14.7,0.0,1.0,0.0,2.8,7.2,Initial Escalation
2024-11-01,Myanmar,Manufacturing,8.6,0.0,1.1,0.0,1.8,7.2,Initial Escalation
2024-11-01,Myanmar,Agriculture,5.4,0.0,1.0,0.0,0.9,7.2,Initial Escalation
2024-11-01,Myanmar,Pharmaceuticals,4.7,0.0,0.9,0.0,0.9,7.2,Initial Escalation
2024-11-01,Myanmar,Electronics,6.7,0.0,1.1,0.0,1.3,7.2,Initial Escalation
2024-11-01,Myanmar,Automotive,7.8,0.0,1.1,0.0,1.5,7.2,Initial Escalation
2024-11-01,Myanmar,Textiles,4.3,0.0,0.9,0.0,0.7,7.2,Initial Escalation
2024-11-01,Myanmar,Chemicals,8.9,0.0,1.1,0.0,1.7,7.2,Initial Escalation
2024-11-01,Cambodia,Energy,17.1,0.0,1.1,0.0,2.8,6.8,Initial Escalation
2024-11-01,Cambodia,Manufacturing,11.9,0.0,1.0,0.0,2.1,6.8,Initial Escalation
2024-11-01,Cambodia,Agriculture,6.2,0.0,0.9,0.0,1.0,6.8,Initial Escalation
2024-11-01,Cambodia,Pharmaceuticals,5.6,0.0,0.9,0.0,0.9,6.8,Initial Escalation
2024-11-01,Cambodia,Electronics,8.7,0.0,1.0,0.0,1.4,6.8,Initial Escalation
2024-11-01,Cambodia,Automotive,9.7,0.0,1.1,0.0,1.7,6.8,Initial Escalation
2024-11-01,Cambodia,Textiles,4.9,0.0,1.1,0.0,0.7,6.8,Initial Escalation
2024-11-01,Cambodia,Chemicals,11.1,0.0,1.1,0.0,2.1,6.8,Initial Escalation
2024-11-01,Laos,Energy,4.3,0.0,1.1,0.0,0.7,9.2,Initial Escalation
2024-11-01,Laos,Manufacturing,2.5,0.0,0.9,0.0,0.5,9.2,Initial Escalation
2024-11-01,Laos,Agriculture,1.3,0.0,0.9,0.0,0.3,9.2,Initial Escalation
2024-11-01,Laos,Pharmaceuticals,1.5,0.0,1.1,0.0,0.3,9.2,Initial Escalation
2024-11-01,Laos,Electronics,1.8,0.0,1.0,0.0,0.4,9.2,Initial Escalation
2024-11-01,Laos,Automotive,2.5,0.0,1.1,0.0,0.4,9.2,Initial Escalation
2024-11-01,Laos,Textiles,1.2,0.0,1.0,0.0,0.2,9.2,Initial Escalation
2024-11-01,Laos,Chemicals,2.6,0.0,0.9,0.0,0.5,9.2,Initial Escalation
2024-11-01,Mongolia,Energy,2.2,0.0,1.0,0.0,0.3,9.6,Initial Escalation
2024-11-01,Mongolia,Manufacturing,1.2,0.0,1.0,0.0,0.2,9.6,Initial Escalation
2024-11-01,Mongolia,Agriculture,0.9,0.0,1.0,0.0,0.1,9.6,Initial Escalation
2024-11-01,Mongolia,Pharmaceuticals,0.7,0.0,0.9,0.0,0.1,9.6,Initial Escalation
2024-11-01,Mongolia,Electronics,1.1,0.0,1.1,0.0,0.2,9.6,Initial Escalation
2024-11-01,Mongolia,Automotive,1.2,0.0,1.1,0.0,0.2,9.6,Initial Escalation
2024-11-01,Mongolia,Textiles,0.6,0.0,0.9,0.0,0.1,9.6,Initial Escalation
2024-11-01,Mongolia,Chemicals,1.5,0.0,0.9,0.0,0.3,9.6,Initial Escalation
2024-12-01,China,Energy,17.1,0.0,1.1,0.0,3.0,6.5,Initial Escalation
2024-12-01,China,Manufacturing,9.9,0.0,1.0,0.0,2.0,6.5,Initial Escalation
2024-12-01,China,Agriculture,6.6,0.0,0.9,0.0,1.3,6.5,Initial Escalation
2024-12-01,China,Pharmaceuticals,5.8,0.0,1.1,0.0,1.1,6.5,Initial Escalation
2024-12-01,China,Electronics,8.6,0.0,1.1,0.0,1.5,6.5,Initial Escalation
2024-12-01,China,Automotive,11.0,0.0,0.9,0.0,1.9,6.5,Initial Escalation
2024-12-01,China,Textiles,4.8,0.0,1.1,0.0,0.9,6.5,Initial Escalation
2024-12-01,China,Chemicals,11.1,0.0,1.1,0.0,2.3,6.5,Initial Escalation
2024-12-01,India,Energy,26.7,0.0,1.0,0.0,4.6,5.0,Initial Escalation
2024-12-01,India,Manufacturing,16.8,0.0,0.9,0.0,3.2,5.0,Initial Escalation
2024-12-01,India,Agriculture,9.6,0.0,1.1,0.0,1.9,5.0,Initial Escalation
2024-12-01,India,Pharmaceuticals,7.2,0.0,1.0,0.0,1.4,5.0,Initial Escalation
2024-12-01,India,Electronics,11.7,0.0,1.1,0.0,2.1,5.0,Initial Escalation
2024-12-01,India,Automotive,13.3,0.0,1.0,0.0,2.8,5.0,Initial Escalation
2024-12-01,India,Textiles,7.8,0.0,1.1,0.0,1.3,5.0,Initial Escalation
2024-12-01,India,Chemicals,19.6,0.0,0.9,0.0,3.3,5.0,Initial Escalation
2024-12-01,Japan,Energy,35.6,0.0,1.1,0.0,6.3,3.0,Initial Escalation
2024-12-01,Japan,Manufacturing,21.7,0.0,1.0,0.0,3.9,3.0,Initial Escalation
2024-12-01,Japan,Agriculture,13.9,0.0,0.9,0.0,2.5,3.0,Initial Escalation
2024-12-01,Japan,Pharmaceuticals,12.8,0.0,0.9,0.0,2.3,3.0,Initial Escalation
2024-12-01,Japan,Electronics,18.0,0.0,1.0,0.0,3.5,3.0,Initial Escalation
2024-12-01,Japan,Automotive,22.5,0.0,0.9,0.0,3.5,3.0,Initial Escalation
2024-12-01,Japan,Textiles,8.8,0.0,1.1,0.0,1.8,3.0,Initial Escalation
2024-12-01,Japan,Chemicals,24.3,0.0,1.0,0.0,4.5,3.0,Initial Escalation
2024-12-01,South Korea,Energy,31.0,0.0,1.0,0.0,5.4,4.2,Initial Escalation
2024-12-01,South Korea,Manufacturing,19.0,0.0,1.1,0.0,3.6,4.2,Initial Escalation
2024-12-01,South Korea,Agriculture,12.2,0.0,1.1,0.0,2.0,4.2,Initial Escalation
2024-12-01,South Korea,Pharmaceuticals,8.6,0.0,1.1,0.0,1.6,4.2,Initial Escalation
2024-12-01,South Korea,Electronics,15.6,0.0,1.1,0.0,2.7,4.2,Initial Escalation
2024-12-01,South Korea,Automotive,16.4,0.0,0.9,0.0,3.5,4.2,Initial Escalation
2024-12-01,South Korea,Textiles,8.3,0.0,1.0,0.0,1.4,4.2,Initial Escalation
2024-12-01,South Korea,Chemicals,18.1,0.0,1.1,0.0,3.5,4.2,Initial Escalation
2024-12-01,Australia,Energy,6.2,0.0,0.9,0.0,1.1,8.8,Initial Escalation
2024-12-01,Australia,Manufacturing,3.9,0.0,1.0,0.0,0.7,8.8,Initial Escalation
2024-12-01,Australia,Agriculture,2.4,0.0,1.0,0.0,0.4,8.8,Initial Escalation
2024-12-01,Australia,Pharmaceuticals,2.1,0.0,0.9,0.0,0.3,8.8,Initial Escalation
2024-12-01,Australia,Electronics,2.8,0.0,0.9,0.0,0.5,8.8,Initial Escalation
2024-12-01,Australia,Automotive,4.0,0.0,0.9,0.0,0.7,8.8,Initial Escalation
2024-12-01,Australia,Textiles,1.8,0.0,0.9,0.0,0.3,8.8,Initial Escalation
2024-12-01,Australia,Chemicals,4.7,0.0,1.0,0.0,0.8,8.8,Initial Escalation
2024-12-01,Indonesia,Energy,7.0,0.0,1.0,0.0,1.4,8.6,Initial Escalation
2024-12-01,Indonesia,Manufacturing,4.8,0.0,1.1,0.0,0.9,8.6,Initial Escalation
2024-12-01,Indonesia,Agriculture,2.8,0.0,0.9,0.0,0.5,8.6,Initial Escalation
2024-12-01,Indonesia,Pharmaceuticals,2.1,0.0,1.1,0.0,0.4,8.6,Initial Escalation
2024-12-01,Indonesia,Electronics,3.3,0.0,0.9,0.0,0.7,8.6,Initial Escalation
2024-12-01,Indonesia,Automotive,4.6,0.0,1.1,0.0,0.7,8.6,Initial Escalation
2024-12-01,Indonesia,Textiles,1.9,0.0,0.9,0.0,0.3,8.6,Initial Escalation
2024-12-01,Indonesia,Chemicals,4.8,0.0,1.0,0.0,1.0,8.6,Initial Escalation
2024-12-01,Thailand,Energy,24.2,0.0,1.0,0.0,3.6,5.6,Initial Escalation
2024-12-01,Thailand,Manufacturing,16.5,0.0,1.0,0.0,2.9,5.6,Initial Escalation
2024-12-01,Thailand,Agriculture,9.3,0.0,0.9,0.0,1.6,5.6,Initial Escalation
2024-12-01,Thailand,Pharmaceuticals,6.5,0.0,1.0,0.0,1.2,5.6,Initial Escalation
2024-12-01,Thailand,Electronics,11.7,0.0,1.1,0.0,2.1,5.6,Initial Escalation
2024-12-01,Thailand,Automotive,11.4,0.0,1.0,0.0,2.5,5.6,Initial Escalation
2024-12-01,Thailand,Textiles,6.2,0.0,0.9,0.0,1.1,5.6,Initial Escalation
2024-12-01,Thailand,Chemicals,13.9,0.0,1.1,0.0,3.1,5.6,Initial Escalation
2024-12-01,Vietnam,Energy,8.4,0.0,0.9,0.0,1.6,8.2,Initial Escalation
2024-12-01,Vietnam,Manufacturing,6.4,0.0,0.9,0.0,1.0,8.2,Initial Escalation
2024-12-01,Vietnam,Agriculture,3.3,0.0,0.9,0.0,0.6,8.2,Initial Escalation
2024-12-01,Vietnam,Pharmaceuticals,3.3,0.0,1.0,0.0,0.5,8.2,Initial Escalation
2024-12-01,Vietnam,Electronics,4.1,0.0,0.9,0.0,0.7,8.2,Initial Escalation
2024-12-01,Vietnam,Automotive,5.5,0.0,1.1,0.0,1.1,8.2,Initial Escalation
2024-12-01,Vietnam,Textiles,2.3,0.0,0.9,0.0,0.4,8.2,Initial Escalation
2024-12-01,Vietnam,Chemicals,5.9,0.0,1.1,0.0,1.2,8.2,Initial Escalation
2024-12-01,Philippines,Energy,24.3,0.0,1.1,0.0,4.4,5.2,Initial Escalation
2024-12-01,Philippines,Manufacturing,14.4,0.0,1.0,0.0,2.7,5.2,Initial Escalation
2024-12-01,Philippines,Agriculture,8.6,0.0,1.1,0.0,1.6,5.2,Initial Escalation
2024-12-01,Philippines,Pharmaceuticals,7.6,0.0,1.0,0.0,1.3,5.2,Initial Escalation
2024-12-01,Philippines,Electronics,11.3,0.0,1.1,0.0,2.2,5.2,Initial Escalation
2024-12-01,Philippines,Automotive,14.7,0.0,0.9,0.0,2.6,5.2,Initial Escalation
2024-12-01,Philippines,Textiles,6.2,0.0,0.9,0.0,1.1,5.2,Initial Escalation
2024-12-01,Philippines,Chemicals,18.4,0.0,0.9,0.0,2.9,5.2,Initial Escalation
2024-12-01,Malaysia,Energy,4.2,0.0,1.0,0.0,0.8,9.0,Initial Escalation
2024-12-01,Malaysia,Manufacturing,2.9,0.0,0.9,0.0,0.6,9.0,Initial Escalation
2024-12-01,Malaysia,Agriculture,2.1,0.0,1.0,0.0,0.3,9.0,Initial Escalation
2024-12-01,Malaysia,Pharmaceuticals,1.5,0.0,1.1,0.0,0.3,9.0,Initial Escalation
2024-12-01,Malaysia,Electronics,2.3,0.0,1.1,0.0,0.4,9.0,Initial Escalation
2024-12-01,Malaysia,Automotive,3.3,0.0,1.0,0.0,0.5,9.0,Initial Escalation
2024-12-01,Malaysia,Textiles,1.3,0.0,0.9,0.0,0.2,9.0,Initial Escalation
2024-12-01,Malaysia,Chemicals,3.5,0.0,1.1,0.0,0.7,9.0,Initial Escalation
2024-12-01,Pakistan,Energy,30.3,0.0,0.9,0.0,5.0,4.0,Initial Escalation
2024-12-01,Pakistan,Manufacturing,16.9,0.0,1.0,0.0,3.7,4.0,Initial Escalation
2024-12-01,Pakistan,Agriculture,12.5,0.0,1.1,0.0,1.9,4.0,Initial Escalation
2024-12-01,Pakistan,Pharmaceuticals,8.7,0.0,0.9,0.0,1.9,4.0,Initial Escalation
2024-12-01,Pakistan,Electronics,16.3,0.0,1.0,0.0,2.9,4.0,Initial Escalation
2024-12-01,Pakistan,Automotive,18.2,0.0,1.1,0.0,3.1,4.0,Initial Escalation
2024-12-01,Pakistan,Textiles,9.1,0.0,1.0,0.0,1.5,4.0,Initial Escalation
2024-12-01,Pakistan,Chemicals,20.7,0.0,1.0,0.0,4.2,4.0,Initial Escalation
2024-12-01,Bangladesh,Energy,16.3,0.0,1.1,0.0,3.0,6.6,Initial Escalation
2024-12-01,Bangladesh,Manufacturing,12.5,0.0,1.0,0.0,2.0,6.6,Initial Escalation
2024-12-01,Bangladesh,Agriculture,6.2,0.0,1.0,0.0,1.1,6.6,Initial Escalation
2024-12-01,Bangladesh,Pharmaceuticals,4.8,0.0,0.9,0.0,1.0,6.6,Initial Escalation
2024-12-01,Bangladesh,Electronics,8.4,0.0,0.9,0.0,1.6,6.6,Initial Escalation
2024-12-01,Bangladesh,Automotive,9.9,0.0,0.9,0.0,1.7,6.6,Initial Escalation
2024-12-01,Bangladesh,Textiles,4.4,0.0,0.9,0.0,0.9,6.6,Initial Escalation
2024-12-01,Bangladesh,Chemicals,13.8,0.0,1.1,0.0,2.2,6.6,Initial Escalation
2024-12-01,Taiwan,Energy,28.3,0.0,0.9,0.0,5.3,3.8,Initial Escalation
2024-12-01,Taiwan,Manufacturing,20.4,0.0,1.1,0.0,4.0,3.8,Initial Escalation
2024-12-01,Taiwan,Agriculture,11.1,0.0,0.9,0.0,2.0,3.8,Initial Escalation
2024-12-01,Taiwan,Pharmaceuticals,9.8,0.0,1.0,0.0,1.7,3.8,Initial Escalation
2024-12-01,Taiwan,Electronics,15.5,0.0,1.1,0.0,2.8,3.8,Initial Escalation
2024-12-01,Taiwan,Automotive,20.0,0.0,1.1,0.0,3.1,3.8,Initial Escalation
2024-12-01,Taiwan,Textiles,7.8,0.0,0.9,0.0,1.7,3.8,Initial Escalation
2024-12-01,Taiwan,Chemicals,20.7,0.0,1.0,0.0,4.4,3.8,Initial Escalation
2024-12-01,Singapore,Energy,35.9,0.0,0.9,0.0,6.0,3.6,Initial Escalation
2024-12-01,Singapore,Manufacturing,19.1,0.0,0.9,0.0,4.2,3.6,Initial Escalation
2024-12-01,Singapore,Agriculture,11.8,0.0,0.9,0.0,2.3,3.6,Initial Escalation
2024-12-01,Singapore,Pharmaceuticals,11.2,0.0,0.9,0.0,1.8,3.6,Initial Escalation
2024-12-01,Singapore,Electronics,13.9,0.0,1.1,0.0,2.9,3.6,Initial Escalation
2024-12-01,Singapore,Automotive,17.5,0.0,1.0,0.0,3.8,3.6,Initial Escalation
2024-12-01,Singapore,Textiles,10.0,0.0,1.0,0.0,1.7,3.6,Initial Escalation
2024-12-01,Singapore,Chemicals,26.0,0.0,1.1,0.0,4.1,3.6,Initial Escalation
2024-12-01,New Zealand,Energy,11.1,0.0,1.1,0.0,2.1,7.8,Initial Escalation
2024-12-01,New Zealand,Manufacturing,7.2,0.0,1.1,0.0,1.3,7.8,Initial Escalation
2024-12-01,New Zealand,Agriculture,4.6,0.0,1.0,0.0,0.8,7.8,Initial Escalation
2024-12-01,New Zealand,Pharmaceuticals,3.7,0.0,1.1,0.0,0.6,7.8,Initial Escalation
2024-12-01,New Zealand,Electronics,4.8,0.0,1.1,0.0,1.0,7.8,Initial Escalation
2024-12-01,New Zealand,Automotive,6.7,0.0,1.1,0.0,1.2,7.8,Initial Escalation
2024-12-01,New Zealand,Textiles,3.5,0.0,0.9,0.0,0.6,7.8,Initial Escalation
2024-12-01,New Zealand,Chemicals,8.7,0.0,1.0,0.0,1.5,7.8,Initial Escalation
2024-12-01,Sri Lanka,Energy,30.5,0.0,1.0,0.0,6.9,2.8,Initial Escalation
2024-12-01,Sri Lanka,Manufacturing,24.4,0.0,1.0,0.0,4.4,2.8,Initial Escalation
2024-12-01,Sri Lanka,Agriculture,14.2,0.0,0.9,0.0,2.7,2.8,Initial Escalation
2024-12-01,Sri Lanka,Pharmaceuticals,12.4,0.0,1.1,0.0,2.3,2.8,Initial Escalation
2024-12-01,Sri Lanka,Electronics,16.0,0.0,0.9,0.0,3.0,2.8,Initial Escalation
2024-12-01,Sri Lanka,Automotive,21.5,0.0,1.1,0.0,4.1,2.8,Initial Escalation
2024-12-01,Sri Lanka,Textiles,10.7,0.0,1.1,0.0,1.9,2.8,Initial Escalation
2024-12-01,Sri Lanka,Chemicals,24.2,0.0,0.9,0.0,4.9,2.8,Initial Escalation
2024-12-01,Myanmar,Energy,15.3,0.0,0.9,0.0,2.7,7.2,Initial Escalation
2024-12-01,Myanmar,Manufacturing,9.8,0.0,1.0,0.0,1.8,7.2,Initial Escalation
2024-12-01,Myanmar,Agriculture,6.1,0.0,1.0,0.0,1.0,7.2,Initial Escalation
2024-12-01,Myanmar,Pharmaceuticals,4.6,0.0,1.0,0.0,0.8,7.2,Initial Escalation
2024-12-01,Myanmar,Electronics,6.6,0.0,1.1,0.0,1.3,7.2,Initial Escalation
2024-12-01,Myanmar,Automotive,9.7,0.0,0.9,0.0,1.5,7.2,Initial Escalation
2024-12-01,Myanmar,Textiles,4.3,0.0,1.0,0.0,0.7,7.2,Initial Escalation
2024-12-01,Myanmar,Chemicals,11.0,0.0,1.1,0.0,1.7,7.2,Initial Escalation
2024-12-01,Cambodia,Energy,16.7,0.0,1.0,0.0,2.9,6.8,Initial Escalation
2024-12-01,Cambodia,Manufacturing,9.2,0.0,1.1,0.0,1.7,6.8,Initial Escalation
2024-12-01,Cambodia,Agriculture,5.6,0.0,0.9,0.0,1.1,6.8,Initial Escalation
2024-12-01,Cambodia,Pharmaceuticals,6.0,0.0,1.1,0.0,0.9,6.8,Initial Escalation
2024-12-01,Cambodia,Electronics,7.3,0.0,1.1,0.0,1.3,6.8,Initial Escalation
2024-12-01,Cambodia,Automotive,10.8,0.0,1.1,0.0,1.6,6.8,Initial Escalation
2024-12-01,Cambodia,Textiles,4.4,0.0,0.9,0.0,0.8,6.8,Initial Escalation
2024-12-01,Cambodia,Chemicals,11.6,0.0,1.0,0.0,2.0,6.8,Initial Escalation
2024-12-01,Laos,Energy,3.6,0.0,0.9,0.0,0.7,9.2,Initial Escalation
2024-12-01,Laos,Manufacturing,2.4,0.0,1.1,0.0,0.5,9.2,Initial Escalation
2024-12-01,Laos,Agriculture,1.8,0.0,0.9,0.0,0.3,9.2,Initial Escalation
2024-12-01,Laos,Pharmaceuticals,1.4,0.0,1.0,0.0,0.3,9.2,Initial Escalation
2024-12-01,Laos,Electronics,2.2,0.0,0.9,0.0,0.4,9.2,Initial Escalation
2024-12-01,Laos,Automotive,2.1,0.0,0.9,0.0,0.4,9.2,Initial Escalation
2024-12-01,Laos,Textiles,1.0,0.0,1.0,0.0,0.2,9.2,Initial Escalation
2024-12-01,Laos,Chemicals,2.9,0.0,1.1,0.0,0.5,9.2,Initial Escalation
2024-12-01,Mongolia,Energy,2.0,0.0,1.1,0.0,0.3,9.6,Initial Escalation
2024-12-01,Mongolia,Manufacturing,1.2,0.0,0.9,0.0,0.3,9.6,Initial Escalation
2024-12-01,Mongolia,Agriculture,0.8,0.0,1.0,0.0,0.1,9.6,Initial Escalation
2024-12-01,Mongolia,Pharmaceuticals,0.7,0.0,1.1,0.0,0.1,9.6,Initial Escalation
2024-12-01,Mongolia,Electronics,0.9,0.0,1.0,0.0,0.2,9.6,Initial Escalation
2024-12-01,Mongolia,Automotive,1.1,0.0,1.1,0.0,0.2,9.6,Initial Escalation
2024-12-01,Mongolia,Textiles,0.6,0.0,1.1,0.0,0.1,9.6,Initial Escalation
2024-12-01,Mongolia,Chemicals,1.4,0.0,1.1,0.0,0.3,9.6,Initial Escalation
2025-01-01,China,Energy,20.8,1.2,6.8,3.93,4.8,7.1,Regional Spread
2025-01-01,China,Manufacturing,17.6,0.7,4.9,2.65,3.0,7.1,Regional Spread
2025-01-01,China,Agriculture,8.6,0.5,3.4,1.33,1.6,7.1,Regional Spread
2025-01-01,China,Pharmaceuticals,9.0,0.3,2.9,1.21,1.5,7.1,Regional Spread
2025-01-01,China,Electronics,10.7,0.5,4.4,2.04,2.2,7.1,Regional Spread
2025-01-01,China,Automotive,15.9,0.7,4.3,2.27,2.8,7.1,Regional Spread
2025-01-01,China,Textiles,7.3,0.3,2.2,1.08,1.3,7.1,Regional Spread
2025-01-01,China,Chemicals,19.1,0.8,5.1,2.79,3.1,7.1,Regional Spread
2025-01-01,India,Energy,36.2,0.3,10.5,4.81,6.4,5.6,Regional Spread
2025-01-01,India,Manufacturing,22.2,0.2,6.8,3.42,4.0,5.6,Regional Spread
2025-01-01,India,Agriculture,13.1,0.1,3.9,1.97,2.3,5.6,Regional Spread
2025-01-01,India,Pharmaceuticals,13.1,0.1,3.8,1.73,1.9,5.6,Regional Spread
2025-01-01,India,Electronics,18.3,0.2,5.9,2.26,3.3,5.6,Regional Spread
2025-01-01,India,Automotive,19.3,0.2,6.6,3.19,4.2,5.6,Regional Spread
2025-01-01,India,Textiles,10.7,0.1,3.5,1.38,1.7,5.6,Regional Spread
2025-01-01,India,Chemicals,22.6,0.3,9.2,3.35,4.5,5.6,Regional Spread
2025-01-01,Japan,Energy,55.1,0.5,16.4,7.5,8.5,3.6,Regional Spread
2025-01-01,Japan,Manufacturing,30.5,0.3,10.5,4.65,5.9,3.6,Regional Spread
2025-01-01,Japan,Agriculture,16.9,0.2,6.3,3.03,3.5,3.6,Regional Spread
2025-01-01,Japan,Pharmaceuticals,16.4,0.2,4.9,2.54,3.3,3.6,Regional Spread
2025-01-01,Japan,Electronics,27.1,0.2,7.2,3.38,4.1,3.6,Regional Spread
2025-01-01,Japan,Automotive,33.5,0.3,9.3,4.69,5.7,3.6,Regional Spread
2025-01-01,Japan,Textiles,12.1,0.1,4.4,2.11,2.4,3.6,Regional Spread
2025-01-01,Japan,Chemicals,39.8,0.4,11.3,4.87,6.8,3.6,Regional Spread
2025-01-01,South Korea,Energy,43.1,0.2,11.6,5.63,7.1,4.8,Regional Spread
2025-01-01,South Korea,Manufacturing,29.9,0.1,8.3,3.61,4.7,4.8,Regional Spread
2025-01-01,South Korea,Agriculture,17.2,0.1,4.5,2.47,3.1,4.8,Regional Spread
2025-01-01,South Korea,Pharmaceuticals,11.4,0.1,4.0,1.85,2.6,4.8,Regional Spread
2025-01-01,South Korea,Electronics,21.7,0.1,5.7,2.79,3.4,4.8,Regional Spread
2025-01-01,South Korea,Automotive,21.4,0.1,8.0,3.23,4.4,4.8,Regional Spread
2025-01-01,South Korea,Textiles,10.6,0.0,3.8,1.78,2.0,4.8,Regional Spread
2025-01-01,South Korea,Chemicals,26.9,0.1,10.1,5.26,5.6,4.8,Regional Spread
2025-01-01,Australia,Energy,8.2,0.0,2.7,1.09,1.7,9.4,Regional Spread
2025-01-01,Australia,Manufacturing,5.9,0.0,1.7,0.98,1.0,9.4,Regional Spread
2025-01-01,Australia,Agriculture,3.0,0.0,1.1,0.45,0.6,9.4,Regional Spread
2025-01-01,Australia,Pharmaceuticals,2.9,0.0,0.9,0.47,0.5,9.4,Regional Spread
2025-01-01,Australia,Electronics,3.6,0.0,1.5,0.7,0.8,9.4,Regional Spread
2025-01-01,Australia,Automotive,5.5,0.0,1.9,0.65,0.9,9.4,Regional Spread
2025-01-01,Australia,Textiles,2.3,0.0,0.9,0.41,0.4,9.4,Regional Spread
2025-01-01,Australia,Chemicals,6.3,0.0,2.0,0.89,1.0,9.4,Regional Spread
2025-01-01,Indonesia,Energy,9.1,0.0,3.3,1.83,1.7,9.2,Regional Spread
2025-01-01,Indonesia,Manufacturing,6.1,0.0,1.9,1.1,1.2,9.2,Regional Spread
2025-01-01,Indonesia,Agriculture,3.4,0.0,1.1,0.58,0.8,9.2,Regional Spread
2025-01-01,Indonesia,Pharmaceuticals,3.4,0.0,1.0,0.5,0.6,9.2,Regional Spread
2025-01-01,Indonesia,Electronics,5.2,0.0,1.4,0.75,0.9,9.2,Regional Spread
2025-01-01,Indonesia,Automotive,5.8,0.0,1.8,0.91,1.0,9.2,Regional Spread
2025-01-01,Indonesia,Textiles,3.0,0.0,1.1,0.4,0.5,9.2,Regional Spread
2025-01-01,Indonesia,Chemicals,7.2,0.0,2.1,1.16,1.2,9.2,Regional Spread
2025-01-01,Thailand,Energy,26.1,0.0,11.4,3.94,5.3,6.2,Regional Spread
2025-01-01,Thailand,Manufacturing,17.5,0.0,5.8,3.13,3.5,6.2,Regional Spread
2025-01-01,Thailand,Agriculture,13.3,0.0,3.9,2.13,2.0,6.2,Regional Spread
2025-01-01,Thailand,Pharmaceuticals,9.5,0.0,3.4,1.74,1.9,6.2,Regional Spread
2025-01-01,Thailand,Electronics,14.5,0.0,4.7,2.21,2.9,6.2,Regional Spread
2025-01-01,Thailand,Automotive,16.3,0.0,5.6,2.46,3.4,6.2,Regional Spread
2025-01-01,Thailand,Textiles,8.9,0.0,2.4,1.13,1.6,6.2,Regional Spread
2025-01-01,Thailand,Chemicals,21.2,0.0,6.3,2.93,4.3,6.2,Regional Spread
2025-01-01,Vietnam,Energy,12.1,0.0,4.1,2.2,2.2,8.8,Regional Spread
2025-01-01,Vietnam,Manufacturing,7.7,0.0,2.7,1.4,1.6,8.8,Regional Spread
2025-01-01,Vietnam,Agriculture,4.4,0.0,1.4,0.83,0.8,8.8,Regional Spread
2025-01-01,Vietnam,Pharmaceuticals,4.4,0.0,1.2,0.74,0.7,8.8,Regional Spread
2025-01-01,Vietnam,Electronics,6.1,0.0,1.8,1.11,1.0,8.8,Regional Spread
2025-01-01,Vietnam,Automotive,8.6,0.0,2.3,1.23,1.4,8.8,Regional Spread
2025-01-01,Vietnam,Textiles,3.5,0.0,1.1,0.5,0.6,8.8,Regional Spread
2025-01-01,Vietnam,Chemicals,9.5,0.0,3.0,1.49,1.6,8.8,Regional Spread
2025-01-01,Philippines,Energy,35.7,0.0,10.4,5.2,6.6,5.8,Regional Spread
2025-01-01,Philippines,Manufacturing,25.5,0.0,6.6,3.68,4.1,5.8,Regional Spread
2025-01-01,Philippines,Agriculture,12.8,0.0,3.9,2.27,2.4,5.8,Regional Spread
2025-01-01,Philippines,Pharmaceuticals,10.5,0.0,3.5,1.93,1.8,5.8,Regional Spread
2025-01-01,Philippines,Electronics,18.7,0.0,5.9,2.65,3.2,5.8,Regional Spread
2025-01-01,Philippines,Automotive,20.2,0.0,6.5,3.63,3.9,5.8,Regional Spread
2025-01-01,Philippines,Textiles,8.5,0.0,3.0,1.43,1.5,5.8,Regional Spread
2025-01-01,Philippines,Chemicals,26.9,0.0,7.7,3.44,4.7,5.8,Regional Spread
