Week_Starting,Route,Vessel_Type,Freight_Rate_USD_Day,War_Risk_Premium_Pct,Hull_Insurance_Pct_Value,Bunker_Cost_USD_MT,Transit_Time_Days,Rerouting_Extra_Days,Conflict_Phase
2024-11-11,Aden Gulf – Indian Ocean,VLCC,35015.0,0.046,0.233,608.0,7.3,0.0,Initial Escalation
2024-11-11,Aden Gulf – Indian Ocean,Suezmax,23160.0,0.055,0.258,639.0,7.7,0.0,Initial Escalation
2024-11-11,Aden Gulf – Indian Ocean,Aframax,17770.0,0.056,0.262,597.0,8.0,0.0,Initial Escalation
2024-11-11,Aden Gulf – Indian Ocean,LNG Carrier,46255.0,0.046,0.246,656.0,8.6,0.0,Initial Escalation
2024-11-11,Arabian Sea – South China Sea,VLCC,38657.0,0.053,0.225,604.0,7.9,0.0,Initial Escalation
2024-11-11,Arabian Sea – South China Sea,Suezmax,29885.0,0.05,0.248,604.0,8.1,0.0,Initial Escalation
2024-11-11,Arabian Sea – South China Sea,Aframax,19101.0,0.054,0.25,634.0,7.4,0.0,Initial Escalation
2024-11-11,Arabian Sea – South China Sea,LNG Carrier,55980.0,0.049,0.263,646.0,7.9,0.0,Initial Escalation
2024-11-18,Strait of Hormuz,VLCC,45531.0,0.051,0.261,605.0,2.0,0.0,Initial Escalation
2024-11-18,Strait of Hormuz,Suezmax,33028.0,0.055,0.243,590.0,2.2,0.0,Initial Escalation
2024-11-18,Strait of Hormuz,Aframax,21978.0,0.048,0.238,610.0,1.9,0.0,Initial Escalation
2024-11-18,Strait of Hormuz,LNG Carrier,54244.0,0.045,0.256,624.0,1.8,0.0,Initial Escalation
2024-11-18,Bab el-Mandeb / Red Sea,VLCC,42706.0,0.045,0.241,593.0,2.1,0.0,Initial Escalation
2024-11-18,Bab el-Mandeb / Red Sea,Suezmax,27939.0,0.054,0.27,613.0,2.1,0.0,Initial Escalation
2024-11-18,Bab el-Mandeb / Red Sea,Aframax,21065.0,0.053,0.236,610.0,2.2,0.0,Initial Escalation
2024-11-18,Bab el-Mandeb / Red Sea,LNG Carrier,56194.0,0.046,0.275,609.0,1.8,0.0,Initial Escalation
2024-11-18,Suez Canal,VLCC,44826.0,0.048,0.264,600.0,0.9,0.0,Initial Escalation
2024-11-18,Suez Canal,Suezmax,35041.0,0.05,0.236,645.0,1.0,0.0,Initial Escalation
2024-11-18,Suez Canal,Aframax,24719.0,0.054,0.228,655.0,1.1,0.0,Initial Escalation
2024-11-18,Suez Canal,LNG Carrier,65917.0,0.048,0.232,613.0,1.1,0.0,Initial Escalation
2024-11-18,Strait of Malacca,VLCC,31878.0,0.054,0.241,644.0,1.0,0.0,Initial Escalation
2024-11-18,Strait of Malacca,Suezmax,22085.0,0.055,0.274,609.0,1.0,0.0,Initial Escalation
2024-11-18,Strait of Malacca,Aframax,14705.0,0.045,0.261,651.0,0.9,0.0,Initial Escalation
2024-11-18,Strait of Malacca,LNG Carrier,39336.0,0.048,0.268,614.0,1.1,0.0,Initial Escalation
2024-11-18,Cape of Good Hope (reroute),VLCC,68172.0,0.049,0.234,638.0,14.4,0.0,Initial Escalation
2024-11-18,Cape of Good Hope (reroute),Suezmax,42436.0,0.046,0.239,656.0,15.1,0.0,Initial Escalation
2024-11-18,Cape of Good Hope (reroute),Aframax,34129.0,0.051,0.234,623.0,13.8,0.0,Initial Escalation
2024-11-18,Cape of Good Hope (reroute),LNG Carrier,83091.0,0.047,0.243,642.0,13.2,0.0,Initial Escalation
2024-11-18,Persian Gulf – East China Sea,VLCC,52515.0,0.048,0.273,650.0,8.5,0.0,Initial Escalation
2024-11-18,Persian Gulf – East China Sea,Suezmax,39160.0,0.049,0.249,621.0,8.7,0.0,Initial Escalation
2024-11-18,Persian Gulf – East China Sea,Aframax,24949.0,0.049,0.232,587.0,8.6,0.0,Initial Escalation
2024-11-18,Persian Gulf – East China Sea,LNG Carrier,68244.0,0.048,0.233,632.0,7.8,0.0,Initial Escalation
2024-11-18,Persian Gulf – Bay of Bengal,VLCC,35700.0,0.053,0.253,586.0,7.6,0.0,Initial Escalation
2024-11-18,Persian Gulf – Bay of Bengal,Suezmax,25950.0,0.048,0.229,629.0,7.9,0.0,Initial Escalation
2024-11-18,Persian Gulf – Bay of Bengal,Aframax,17623.0,0.053,0.264,586.0,7.5,0.0,Initial Escalation
2024-11-18,Persian Gulf – Bay of Bengal,LNG Carrier,51233.0,0.056,0.265,584.0,8.1,0.0,Initial Escalation
2024-11-18,Persian Gulf – Sea of Japan,VLCC,54627.0,0.056,0.236,589.0,7.6,0.0,Initial Escalation
2024-11-18,Persian Gulf – Sea of Japan,Suezmax,35437.0,0.044,0.231,643.0,7.3,0.0,Initial Escalation
2024-11-18,Persian Gulf – Sea of Japan,Aframax,27140.0,0.05,0.227,631.0,8.2,0.0,Initial Escalation
2024-11-18,Persian Gulf – Sea of Japan,LNG Carrier,68025.0,0.049,0.267,612.0,7.6,0.0,Initial Escalation
2024-11-18,Aden Gulf – Indian Ocean,VLCC,35350.0,0.049,0.271,656.0,8.7,0.0,Initial Escalation
2024-11-18,Aden Gulf – Indian Ocean,Suezmax,23901.0,0.046,0.24,609.0,7.9,0.0,Initial Escalation
2024-11-18,Aden Gulf – Indian Ocean,Aframax,17757.0,0.05,0.267,611.0,7.8,0.0,Initial Escalation
2024-11-18,Aden Gulf – Indian Ocean,LNG Carrier,42658.0,0.047,0.247,610.0,8.2,0.0,Initial Escalation
2024-11-18,Arabian Sea – South China Sea,VLCC,41878.0,0.054,0.253,640.0,7.3,0.0,Initial Escalation
2024-11-18,Arabian Sea – South China Sea,Suezmax,28331.0,0.048,0.271,600.0,7.9,0.0,Initial Escalation
2024-11-18,Arabian Sea – South China Sea,Aframax,19848.0,0.044,0.255,656.0,7.3,0.0,Initial Escalation
2024-11-18,Arabian Sea – South China Sea,LNG Carrier,49339.0,0.044,0.265,645.0,7.8,0.0,Initial Escalation
2024-11-25,Strait of Hormuz,VLCC,45459.0,0.044,0.266,653.0,2.0,0.0,Initial Escalation
2024-11-25,Strait of Hormuz,Suezmax,32700.0,0.051,0.237,609.0,1.9,0.0,Initial Escalation
2024-11-25,Strait of Hormuz,Aframax,21225.0,0.047,0.245,630.0,1.9,0.0,Initial Escalation
2024-11-25,Strait of Hormuz,LNG Carrier,54212.0,0.054,0.225,626.0,2.1,0.0,Initial Escalation
2024-11-25,Bab el-Mandeb / Red Sea,VLCC,39918.0,0.048,0.247,619.0,2.0,0.0,Initial Escalation
2024-11-25,Bab el-Mandeb / Red Sea,Suezmax,30744.0,0.051,0.255,639.0,2.0,0.0,Initial Escalation
2024-11-25,Bab el-Mandeb / Red Sea,Aframax,19427.0,0.046,0.259,597.0,1.9,0.0,Initial Escalation
2024-11-25,Bab el-Mandeb / Red Sea,LNG Carrier,52261.0,0.049,0.246,646.0,2.2,0.0,Initial Escalation
2024-11-25,Suez Canal,VLCC,48243.0,0.047,0.238,585.0,1.0,0.0,Initial Escalation
2024-11-25,Suez Canal,Suezmax,31798.0,0.052,0.237,593.0,0.9,0.0,Initial Escalation
2024-11-25,Suez Canal,Aframax,23055.0,0.053,0.23,627.0,1.0,0.0,Initial Escalation
2024-11-25,Suez Canal,LNG Carrier,58776.0,0.052,0.23,589.0,1.1,0.0,Initial Escalation
2024-11-25,Strait of Malacca,VLCC,30105.0,0.052,0.243,631.0,1.1,0.0,Initial Escalation
2024-11-25,Strait of Malacca,Suezmax,19808.0,0.054,0.233,649.0,1.1,0.0,Initial Escalation
2024-11-25,Strait of Malacca,Aframax,13950.0,0.053,0.265,603.0,1.0,0.0,Initial Escalation
2024-11-25,Strait of Malacca,LNG Carrier,36691.0,0.053,0.264,599.0,0.9,0.0,Initial Escalation
2024-11-25,Cape of Good Hope (reroute),VLCC,69022.0,0.055,0.272,637.0,13.0,0.0,Initial Escalation
2024-11-25,Cape of Good Hope (reroute),Suezmax,42448.0,0.049,0.233,592.0,12.8,0.0,Initial Escalation
2024-11-25,Cape of Good Hope (reroute),Aframax,33532.0,0.047,0.23,586.0,15.0,0.0,Initial Escalation
2024-11-25,Cape of Good Hope (reroute),LNG Carrier,80084.0,0.045,0.258,636.0,13.8,0.0,Initial Escalation
2024-11-25,Persian Gulf – East China Sea,VLCC,49677.0,0.049,0.269,624.0,8.7,0.0,Initial Escalation
2024-11-25,Persian Gulf – East China Sea,Suezmax,33914.0,0.052,0.237,616.0,7.3,0.0,Initial Escalation
2024-11-25,Persian Gulf – East China Sea,Aframax,27808.0,0.046,0.255,624.0,7.9,0.0,Initial Escalation
2024-11-25,Persian Gulf – East China Sea,LNG Carrier,65488.0,0.055,0.272,635.0,7.7,0.0,Initial Escalation
2024-11-25,Persian Gulf – Bay of Bengal,VLCC,38093.0,0.054,0.234,589.0,8.7,0.0,Initial Escalation
2024-11-25,Persian Gulf – Bay of Bengal,Suezmax,28108.0,0.049,0.256,612.0,7.9,0.0,Initial Escalation
2024-11-25,Persian Gulf – Bay of Bengal,Aframax,19320.0,0.052,0.236,641.0,8.4,0.0,Initial Escalation
2024-11-25,Persian Gulf – Bay of Bengal,LNG Carrier,46517.0,0.047,0.254,588.0,8.4,0.0,Initial Escalation
2024-11-25,Persian Gulf – Sea of Japan,VLCC,58708.0,0.055,0.23,650.0,7.5,0.0,Initial Escalation
2024-11-25,Persian Gulf – Sea of Japan,Suezmax,36013.0,0.054,0.245,608.0,8.6,0.0,Initial Escalation
2024-11-25,Persian Gulf – Sea of Japan,Aframax,26238.0,0.046,0.23,627.0,7.5,0.0,Initial Escalation
2024-11-25,Persian Gulf – Sea of Japan,LNG Carrier,75216.0,0.05,0.27,620.0,8.5,0.0,Initial Escalation
2024-11-25,Aden Gulf – Indian Ocean,VLCC,35808.0,0.045,0.232,603.0,7.5,0.0,Initial Escalation
2024-11-25,Aden Gulf – Indian Ocean,Suezmax,26272.0,0.051,0.239,655.0,8.5,0.0,Initial Escalation
2024-11-25,Aden Gulf – Indian Ocean,Aframax,16639.0,0.05,0.238,588.0,7.4,0.0,Initial Escalation
2024-11-25,Aden Gulf – Indian Ocean,LNG Carrier,45829.0,0.05,0.264,608.0,8.0,0.0,Initial Escalation
2024-11-25,Arabian Sea – South China Sea,VLCC,43073.0,0.048,0.253,606.0,8.4,0.0,Initial Escalation
2024-11-25,Arabian Sea – South China Sea,Suezmax,26470.0,0.055,0.231,603.0,8.4,0.0,Initial Escalation
2024-11-25,Arabian Sea – South China Sea,Aframax,20723.0,0.046,0.243,618.0,8.2,0.0,Initial Escalation
2024-11-25,Arabian Sea – South China Sea,LNG Carrier,54181.0,0.056,0.226,589.0,8.3,0.0,Initial Escalation
2024-12-02,Strait of Hormuz,VLCC,48384.0,0.053,0.239,590.0,1.9,0.0,Initial Escalation
2024-12-02,Strait of Hormuz,Suezmax,31735.0,0.051,0.271,584.0,1.8,0.0,Initial Escalation
2024-12-02,Strait of Hormuz,Aframax,20729.0,0.05,0.272,623.0,2.1,0.0,Initial Escalation
2024-12-02,Strait of Hormuz,LNG Carrier,61700.0,0.052,0.273,649.0,1.8,0.0,Initial Escalation
2024-12-02,Bab el-Mandeb / Red Sea,VLCC,41914.0,0.049,0.232,619.0,2.2,0.0,Initial Escalation
2024-12-02,Bab el-Mandeb / Red Sea,Suezmax,27530.0,0.049,0.243,621.0,2.1,0.0,Initial Escalation
2024-12-02,Bab el-Mandeb / Red Sea,Aframax,22326.0,0.053,0.236,617.0,2.0,0.0,Initial Escalation
2024-12-02,Bab el-Mandeb / Red Sea,LNG Carrier,52022.0,0.049,0.261,642.0,2.1,0.0,Initial Escalation
2024-12-02,Suez Canal,VLCC,45082.0,0.044,0.269,603.0,1.1,0.0,Initial Escalation
2024-12-02,Suez Canal,Suezmax,35119.0,0.045,0.231,635.0,1.0,0.0,Initial Escalation
2024-12-02,Suez Canal,Aframax,22893.0,0.054,0.265,597.0,0.9,0.0,Initial Escalation
2024-12-02,Suez Canal,LNG Carrier,60685.0,0.05,0.258,603.0,1.1,0.0,Initial Escalation
2024-12-02,Strait of Malacca,VLCC,31613.0,0.044,0.228,631.0,1.0,0.0,Initial Escalation
2024-12-02,Strait of Malacca,Suezmax,21952.0,0.054,0.271,589.0,1.0,0.0,Initial Escalation
2024-12-02,Strait of Malacca,Aframax,14784.0,0.051,0.235,604.0,0.9,0.0,Initial Escalation
2024-12-02,Strait of Malacca,LNG Carrier,38725.0,0.049,0.262,607.0,1.0,0.0,Initial Escalation
2024-12-02,Cape of Good Hope (reroute),VLCC,69207.0,0.055,0.24,584.0,15.3,0.0,Initial Escalation
2024-12-02,Cape of Good Hope (reroute),Suezmax,47753.0,0.053,0.263,626.0,13.8,0.0,Initial Escalation
2024-12-02,Cape of Good Hope (reroute),Aframax,32489.0,0.055,0.27,647.0,14.9,0.0,Initial Escalation
2024-12-02,Cape of Good Hope (reroute),LNG Carrier,87386.0,0.05,0.252,611.0,14.1,0.0,Initial Escalation
2024-12-02,Persian Gulf – East China Sea,VLCC,51890.0,0.054,0.258,607.0,8.3,0.0,Initial Escalation
2024-12-02,Persian Gulf – East China Sea,Suezmax,35249.0,0.05,0.273,644.0,7.9,0.0,Initial Escalation
2024-12-02,Persian Gulf – East China Sea,Aframax,24185.0,0.047,0.26,606.0,8.6,0.0,Initial Escalation
2024-12-02,Persian Gulf – East China Sea,LNG Carrier,62448.0,0.056,0.273,604.0,7.5,0.0,Initial Escalation
2024-12-02,Persian Gulf – Bay of Bengal,VLCC,37289.0,0.046,0.257,645.0,7.5,0.0,Initial Escalation
2024-12-02,Persian Gulf – Bay of Bengal,Suezmax,26487.0,0.044,0.254,627.0,8.0,0.0,Initial Escalation
2024-12-02,Persian Gulf – Bay of Bengal,Aframax,17677.0,0.055,0.226,645.0,8.2,0.0,Initial Escalation
2024-12-02,Persian Gulf – Bay of Bengal,LNG Carrier,51535.0,0.049,0.265,633.0,8.2,0.0,Initial Escalation
2024-12-02,Persian Gulf – Sea of Japan,VLCC,52225.0,0.046,0.236,645.0,8.4,0.0,Initial Escalation
2024-12-02,Persian Gulf – Sea of Japan,Suezmax,40878.0,0.054,0.275,610.0,7.8,0.0,Initial Escalation
2024-12-02,Persian Gulf – Sea of Japan,Aframax,25353.0,0.054,0.274,610.0,8.3,0.0,Initial Escalation
2024-12-02,Persian Gulf – Sea of Japan,LNG Carrier,71968.0,0.045,0.246,598.0,7.6,0.0,Initial Escalation
2024-12-02,Aden Gulf – Indian Ocean,VLCC,35554.0,0.046,0.27,627.0,7.9,0.0,Initial Escalation
2024-12-02,Aden Gulf – Indian Ocean,Suezmax,23542.0,0.046,0.227,657.0,8.1,0.0,Initial Escalation
2024-12-02,Aden Gulf – Indian Ocean,Aframax,16941.0,0.044,0.228,607.0,8.1,0.0,Initial Escalation
2024-12-02,Aden Gulf – Indian Ocean,LNG Carrier,45894.0,0.047,0.268,613.0,8.8,0.0,Initial Escalation
2024-12-02,Arabian Sea – South China Sea,VLCC,38624.0,0.046,0.244,634.0,7.7,0.0,Initial Escalation
2024-12-02,Arabian Sea – South China Sea,Suezmax,26331.0,0.055,0.238,609.0,8.2,0.0,Initial Escalation
2024-12-02,Arabian Sea – South China Sea,Aframax,20546.0,0.044,0.233,628.0,7.4,0.0,Initial Escalation
2024-12-02,Arabian Sea – South China Sea,LNG Carrier,49827.0,0.053,0.256,602.0,8.3,0.0,Initial Escalation
2024-12-09,Strait of Hormuz,VLCC,44481.0,0.045,0.241,590.0,1.9,0.0,Initial Escalation
2024-12-09,Strait of Hormuz,Suezmax,32210.0,0.05,0.263,589.0,2.0,0.0,Initial Escalation
2024-12-09,Strait of Hormuz,Aframax,23803.0,0.056,0.233,621.0,2.1,0.0,Initial Escalation
2024-12-09,Strait of Hormuz,LNG Carrier,58109.0,0.051,0.252,638.0,2.1,0.0,Initial Escalation
2024-12-09,Bab el-Mandeb / Red Sea,VLCC,42062.0,0.047,0.25,623.0,2.1,0.0,Initial Escalation
2024-12-09,Bab el-Mandeb / Red Sea,Suezmax,31363.0,0.052,0.27,652.0,2.1,0.0,Initial Escalation
2024-12-09,Bab el-Mandeb / Red Sea,Aframax,19542.0,0.048,0.235,624.0,1.8,0.0,Initial Escalation
2024-12-09,Bab el-Mandeb / Red Sea,LNG Carrier,54312.0,0.048,0.273,601.0,2.1,0.0,Initial Escalation
2024-12-09,Suez Canal,VLCC,50981.0,0.049,0.27,651.0,1.0,0.0,Initial Escalation
2024-12-09,Suez Canal,Suezmax,35396.0,0.055,0.236,601.0,1.0,0.0,Initial Escalation
2024-12-09,Suez Canal,Aframax,23628.0,0.056,0.242,644.0,1.0,0.0,Initial Escalation
2024-12-09,Suez Canal,LNG Carrier,64470.0,0.045,0.243,633.0,0.9,0.0,Initial Escalation
2024-12-09,Strait of Malacca,VLCC,28496.0,0.047,0.259,610.0,0.9,0.0,Initial Escalation
2024-12-09,Strait of Malacca,Suezmax,22077.0,0.051,0.246,622.0,1.1,0.0,Initial Escalation
2024-12-09,Strait of Malacca,Aframax,15020.0,0.054,0.259,603.0,1.0,0.0,Initial Escalation
2024-12-09,Strait of Malacca,LNG Carrier,39868.0,0.051,0.246,619.0,1.1,0.0,Initial Escalation
2024-12-09,Cape of Good Hope (reroute),VLCC,62807.0,0.055,0.247,622.0,14.4,0.0,Initial Escalation
2024-12-09,Cape of Good Hope (reroute),Suezmax,44287.0,0.049,0.246,653.0,13.5,0.0,Initial Escalation
2024-12-09,Cape of Good Hope (reroute),Aframax,31476.0,0.045,0.256,625.0,15.3,0.0,Initial Escalation
2024-12-09,Cape of Good Hope (reroute),LNG Carrier,83458.0,0.055,0.234,608.0,14.6,0.0,Initial Escalation
2024-12-09,Persian Gulf – East China Sea,VLCC,54278.0,0.052,0.228,598.0,8.6,0.0,Initial Escalation
2024-12-09,Persian Gulf – East China Sea,Suezmax,36134.0,0.053,0.27,613.0,7.8,0.0,Initial Escalation
2024-12-09,Persian Gulf – East China Sea,Aframax,24382.0,0.047,0.241,630.0,8.3,0.0,Initial Escalation
2024-12-09,Persian Gulf – East China Sea,LNG Carrier,72182.0,0.054,0.26,636.0,7.2,0.0,Initial Escalation
2024-12-09,Persian Gulf – Bay of Bengal,VLCC,40776.0,0.055,0.268,636.0,8.2,0.0,Initial Escalation
2024-12-09,Persian Gulf – Bay of Bengal,Suezmax,24806.0,0.055,0.239,633.0,8.1,0.0,Initial Escalation
2024-12-09,Persian Gulf – Bay of Bengal,Aframax,20091.0,0.046,0.231,615.0,7.9,0.0,Initial Escalation
2024-12-09,Persian Gulf – Bay of Bengal,LNG Carrier,50043.0,0.048,0.244,609.0,7.9,0.0,Initial Escalation
2024-12-09,Persian Gulf – Sea of Japan,VLCC,57638.0,0.044,0.259,610.0,7.2,0.0,Initial Escalation
2024-12-09,Persian Gulf – Sea of Japan,Suezmax,41351.0,0.052,0.235,636.0,8.1,0.0,Initial Escalation
2024-12-09,Persian Gulf – Sea of Japan,Aframax,25782.0,0.046,0.245,614.0,8.2,0.0,Initial Escalation
2024-12-09,Persian Gulf – Sea of Japan,LNG Carrier,67328.0,0.045,0.247,656.0,7.9,0.0,Initial Escalation
2024-12-09,Aden Gulf – Indian Ocean,VLCC,32369.0,0.052,0.27,623.0,8.6,0.0,Initial Escalation
2024-12-09,Aden Gulf – Indian Ocean,Suezmax,25449.0,0.051,0.234,649.0,8.3,0.0,Initial Escalation
2024-12-09,Aden Gulf – Indian Ocean,Aframax,18454.0,0.045,0.275,645.0,8.8,0.0,Initial Escalation
2024-12-09,Aden Gulf – Indian Ocean,LNG Carrier,46660.0,0.048,0.273,645.0,7.3,0.0,Initial Escalation
2024-12-09,Arabian Sea – South China Sea,VLCC,37864.0,0.047,0.244,655.0,7.6,0.0,Initial Escalation
2024-12-09,Arabian Sea – South China Sea,Suezmax,26288.0,0.044,0.227,584.0,8.3,0.0,Initial Escalation
2024-12-09,Arabian Sea – South China Sea,Aframax,21063.0,0.047,0.227,624.0,7.7,0.0,Initial Escalation
2024-12-09,Arabian Sea – South China Sea,LNG Carrier,48144.0,0.055,0.269,622.0,7.5,0.0,Initial Escalation
2024-12-16,Strait of Hormuz,VLCC,48479.0,0.051,0.258,605.0,2.1,0.0,Initial Escalation
2024-12-16,Strait of Hormuz,Suezmax,29452.0,0.05,0.246,637.0,2.0,0.0,Initial Escalation
2024-12-16,Strait of Hormuz,Aframax,23103.0,0.045,0.225,630.0,1.8,0.0,Initial Escalation
2024-12-16,Strait of Hormuz,LNG Carrier,57817.0,0.05,0.25,646.0,2.1,0.0,Initial Escalation
2024-12-16,Bab el-Mandeb / Red Sea,VLCC,42093.0,0.051,0.268,592.0,1.8,0.0,Initial Escalation
2024-12-16,Bab el-Mandeb / Red Sea,Suezmax,31108.0,0.048,0.251,653.0,1.9,0.0,Initial Escalation
2024-12-16,Bab el-Mandeb / Red Sea,Aframax,21746.0,0.054,0.241,606.0,2.0,0.0,Initial Escalation
2024-12-16,Bab el-Mandeb / Red Sea,LNG Carrier,55085.0,0.045,0.258,614.0,1.9,0.0,Initial Escalation
2024-12-16,Suez Canal,VLCC,46551.0,0.045,0.241,591.0,1.0,0.0,Initial Escalation
2024-12-16,Suez Canal,Suezmax,33464.0,0.046,0.24,586.0,1.0,0.0,Initial Escalation
2024-12-16,Suez Canal,Aframax,22791.0,0.045,0.255,647.0,1.1,0.0,Initial Escalation
2024-12-16,Suez Canal,LNG Carrier,63025.0,0.045,0.254,587.0,1.1,0.0,Initial Escalation
2024-12-16,Strait of Malacca,VLCC,28395.0,0.044,0.249,622.0,0.9,0.0,Initial Escalation
2024-12-16,Strait of Malacca,Suezmax,20074.0,0.049,0.231,613.0,1.0,0.0,Initial Escalation
2024-12-16,Strait of Malacca,Aframax,14632.0,0.051,0.264,617.0,1.0,0.0,Initial Escalation
2024-12-16,Strait of Malacca,LNG Carrier,41124.0,0.051,0.27,654.0,1.0,0.0,Initial Escalation
2024-12-16,Cape of Good Hope (reroute),VLCC,68494.0,0.055,0.262,646.0,12.8,0.0,Initial Escalation
2024-12-16,Cape of Good Hope (reroute),Suezmax,48092.0,0.049,0.271,647.0,15.2,0.0,Initial Escalation
2024-12-16,Cape of Good Hope (reroute),Aframax,33526.0,0.047,0.247,621.0,12.8,0.0,Initial Escalation
2024-12-16,Cape of Good Hope (reroute),LNG Carrier,86137.0,0.045,0.246,612.0,13.5,0.0,Initial Escalation
2024-12-16,Persian Gulf – East China Sea,VLCC,53231.0,0.051,0.259,604.0,7.8,0.0,Initial Escalation
2024-12-16,Persian Gulf – East China Sea,Suezmax,37994.0,0.054,0.227,596.0,7.9,0.0,Initial Escalation
2024-12-16,Persian Gulf – East China Sea,Aframax,27536.0,0.045,0.245,618.0,8.6,0.0,Initial Escalation
2024-12-16,Persian Gulf – East China Sea,LNG Carrier,68526.0,0.048,0.229,586.0,8.2,0.0,Initial Escalation
2024-12-16,Persian Gulf – Bay of Bengal,VLCC,37773.0,0.046,0.234,624.0,7.8,0.0,Initial Escalation
2024-12-16,Persian Gulf – Bay of Bengal,Suezmax,28592.0,0.052,0.263,584.0,7.5,0.0,Initial Escalation
2024-12-16,Persian Gulf – Bay of Bengal,Aframax,19985.0,0.047,0.235,597.0,7.5,0.0,Initial Escalation
2024-12-16,Persian Gulf – Bay of Bengal,LNG Carrier,49884.0,0.046,0.262,638.0,8.0,0.0,Initial Escalation
2024-12-16,Persian Gulf – Sea of Japan,VLCC,57623.0,0.049,0.238,652.0,8.7,0.0,Initial Escalation
2024-12-16,Persian Gulf – Sea of Japan,Suezmax,39463.0,0.053,0.243,590.0,8.5,0.0,Initial Escalation
2024-12-16,Persian Gulf – Sea of Japan,Aframax,27332.0,0.052,0.245,635.0,7.5,0.0,Initial Escalation
2024-12-16,Persian Gulf – Sea of Japan,LNG Carrier,70458.0,0.046,0.229,651.0,8.5,0.0,Initial Escalation
2024-12-16,Aden Gulf – Indian Ocean,VLCC,34540.0,0.053,0.266,628.0,7.2,0.0,Initial Escalation
2024-12-16,Aden Gulf – Indian Ocean,Suezmax,24623.0,0.049,0.261,623.0,7.4,0.0,Initial Escalation
2024-12-16,Aden Gulf – Indian Ocean,Aframax,17400.0,0.055,0.259,638.0,7.6,0.0,Initial Escalation
2024-12-16,Aden Gulf – Indian Ocean,LNG Carrier,48176.0,0.054,0.259,621.0,8.6,0.0,Initial Escalation
2024-12-16,Arabian Sea – South China Sea,VLCC,36864.0,0.05,0.274,599.0,7.6,0.0,Initial Escalation
2024-12-16,Arabian Sea – South China Sea,Suezmax,27346.0,0.052,0.267,598.0,8.1,0.0,Initial Escalation
2024-12-16,Arabian Sea – South China Sea,Aframax,19183.0,0.052,0.226,631.0,8.0,0.0,Initial Escalation
2024-12-16,Arabian Sea – South China Sea,LNG Carrier,48381.0,0.054,0.239,606.0,8.7,0.0,Initial Escalation
2024-12-23,Strait of Hormuz,VLCC,42403.0,0.045,0.251,629.0,2.1,0.0,Initial Escalation
2024-12-23,Strait of Hormuz,Suezmax,32592.0,0.048,0.258,640.0,1.8,0.0,Initial Escalation
2024-12-23,Strait of Hormuz,Aframax,24142.0,0.046,0.226,600.0,2.1,0.0,Initial Escalation
2024-12-23,Strait of Hormuz,LNG Carrier,54514.0,0.048,0.248,632.0,2.2,0.0,Initial Escalation
2024-12-23,Bab el-Mandeb / Red Sea,VLCC,43802.0,0.048,0.234,644.0,2.0,0.0,Initial Escalation
2024-12-23,Bab el-Mandeb / Red Sea,Suezmax,29703.0,0.048,0.253,618.0,1.9,0.0,Initial Escalation
2024-12-23,Bab el-Mandeb / Red Sea,Aframax,20219.0,0.051,0.24,609.0,1.9,0.0,Initial Escalation
2024-12-23,Bab el-Mandeb / Red Sea,LNG Carrier,51137.0,0.046,0.261,614.0,2.0,0.0,Initial Escalation
2024-12-23,Suez Canal,VLCC,46850.0,0.048,0.254,630.0,1.0,0.0,Initial Escalation
2024-12-23,Suez Canal,Suezmax,33099.0,0.05,0.24,600.0,1.0,0.0,Initial Escalation
2024-12-23,Suez Canal,Aframax,23956.0,0.055,0.271,600.0,1.0,0.0,Initial Escalation
2024-12-23,Suez Canal,LNG Carrier,60122.0,0.048,0.246,587.0,1.0,0.0,Initial Escalation
2024-12-23,Strait of Malacca,VLCC,30291.0,0.045,0.252,655.0,1.0,0.0,Initial Escalation
2024-12-23,Strait of Malacca,Suezmax,20403.0,0.051,0.232,619.0,0.9,0.0,Initial Escalation
2024-12-23,Strait of Malacca,Aframax,15273.0,0.055,0.273,597.0,0.9,0.0,Initial Escalation
2024-12-23,Strait of Malacca,LNG Carrier,39857.0,0.044,0.275,629.0,0.9,0.0,Initial Escalation
2024-12-23,Cape of Good Hope (reroute),VLCC,65431.0,0.045,0.244,587.0,13.2,0.0,Initial Escalation
2024-12-23,Cape of Good Hope (reroute),Suezmax,47478.0,0.048,0.233,649.0,14.4,0.0,Initial Escalation
2024-12-23,Cape of Good Hope (reroute),Aframax,33928.0,0.051,0.227,589.0,14.9,0.0,Initial Escalation
2024-12-23,Cape of Good Hope (reroute),LNG Carrier,89726.0,0.055,0.229,614.0,13.1,0.0,Initial Escalation
2024-12-23,Persian Gulf – East China Sea,VLCC,53095.0,0.055,0.253,610.0,7.8,0.0,Initial Escalation
2024-12-23,Persian Gulf – East China Sea,Suezmax,35812.0,0.056,0.243,644.0,8.2,0.0,Initial Escalation
2024-12-23,Persian Gulf – East China Sea,Aframax,24902.0,0.047,0.265,651.0,7.7,0.0,Initial Escalation
