country_key,date_key,fuel_type_key,conflict_phase_key,import_volume_kbpd,me_share_pct,alternative_source_pct,price_premium_pct,disruption_risk_score,spr_days_cover
13,20251101,1,5,494.3,73.01,32.12,6.56,4.3,43.0
13,20251101,2,5,137.1,76.13,27.57,6.73,4.1,37.0
13,20251101,3,5,47.5,75.22,28.92,6.23,3.9,56.0
13,20251101,4,5,62.8,76.23,30.19,6.35,4.8,28.0
13,20251101,5,5,42.9,74.77,29.99,6.47,3.9,36.0
13,20251101,6,5,25.5,78.04,25.78,7.03,4.9,43.0
14,20251101,1,5,686.5,76.79,28.83,7.16,4.8,45.0
14,20251101,2,5,220.9,78.81,25.71,7.23,4.8,35.0
14,20251101,3,5,70.9,80.12,24.88,6.65,4.5,27.0
14,20251101,4,5,87.7,77.17,29.12,6.84,4.6,37.0
14,20251101,5,5,54.9,79.45,24.74,7.59,4.7,44.0
14,20251101,6,5,33.2,79.18,25.33,6.36,4.5,36.0
15,20251101,1,5,87.9,28.18,59.15,2.78,1.6,45.0
15,20251101,2,5,25.9,26.21,61.91,2.61,1.8,36.0
15,20251101,3,5,8.2,27.11,61.91,2.79,2.0,35.0
15,20251101,4,5,10.9,27.75,58.67,2.74,1.2,38.0
15,20251101,5,5,7.2,27.21,57.44,2.76,1.5,52.0
15,20251101,6,5,4.0,26.51,56.86,2.38,1.1,46.0
16,20251101,1,5,39.9,84.15,20.04,7.37,5.2,30.0
16,20251101,2,5,13.9,89.38,15.11,8.21,5.4,49.0
16,20251101,3,5,4.2,89.86,15.71,8.38,5.1,34.0
16,20251101,4,5,6.0,87.04,17.37,7.59,4.7,58.0
16,20251101,5,5,3.9,84.75,20.71,8.71,4.6,41.0
16,20251101,6,5,2.1,85.21,19.36,7.87,5.2,47.0
17,20251101,1,5,42.7,35.15,62.87,2.78,1.5,47.0
17,20251101,2,5,12.9,34.64,60.75,3.53,1.9,40.0
17,20251101,3,5,3.8,33.06,57.31,3.29,1.9,30.0
17,20251101,4,5,5.8,34.38,61.59,2.9,1.8,44.0
17,20251101,5,5,3.3,33.06,59.51,3.25,1.6,44.0
17,20251101,6,5,2.0,32.8,60.53,2.99,1.9,33.0
18,20251101,1,5,27.3,38.7,60.91,3.86,1.8,36.0
18,20251101,2,5,7.9,39.78,58.45,3.46,2.6,35.0
18,20251101,3,5,2.7,37.87,61.81,3.63,2.3,42.0
18,20251101,4,5,3.4,39.63,57.51,3.55,1.9,52.0
18,20251101,5,5,2.2,39.94,59.19,3.2,2.5,45.0
18,20251101,6,5,1.3,40.03,62.97,3.71,2.7,51.0
19,20251101,1,5,8.4,10.06,58.95,0.98,0.8,44.0
19,20251101,2,5,2.8,9.6,63.4,0.93,0.4,46.0
19,20251101,3,5,0.9,9.81,62.89,0.82,0.1,36.0
19,20251101,4,5,1.3,9.5,62.83,0.93,0.3,45.0
19,20251101,5,5,0.7,9.72,60.17,0.81,0.1,50.0
19,20251101,6,5,0.4,9.6,61.88,0.85,0.2,36.0
20,20251101,1,5,15.6,4.9,59.92,0.44,0.7,40.0
20,20251101,2,5,4.4,4.96,59.28,0.41,0.4,48.0
20,20251101,3,5,1.5,4.81,62.96,0.5,0.0,53.0
20,20251101,4,5,2.1,5.04,59.15,0.45,0.5,34.0
20,20251101,5,5,1.2,4.73,57.79,0.46,0.2,28.0
20,20251101,6,5,0.8,4.99,57.25,0.5,0.8,47.0
1,20251201,1,5,6531.9,44.14,59.41,3.52,2.4,102.0
1,20251201,2,5,1859.0,41.78,60.37,3.75,2.7,89.0
1,20251201,3,5,682.4,41.69,62.37,4.11,2.3,81.0
1,20251201,4,5,845.4,41.38,61.1,3.64,2.9,93.0
1,20251201,5,5,502.2,42.27,62.12,3.79,2.9,91.0
1,20251201,6,5,341.8,42.01,63.29,3.68,2.8,106.0
2,20251201,1,5,2732.7,62.09,41.07,5.59,3.2,77.0
2,20251201,2,5,851.3,58.01,46.16,5.0,3.5,64.0
2,20251201,3,5,269.4,61.0,44.09,6.12,3.0,68.0
2,20251201,4,5,371.4,62.04,44.56,5.75,3.0,75.0
2,20251201,5,5,228.5,59.66,44.05,5.12,3.8,77.0
2,20251201,6,5,138.7,59.35,47.91,5.39,3.8,60.0
3,20251201,1,5,1725.8,82.46,21.68,7.84,5.3,240.0
3,20251201,2,5,489.1,83.3,21.16,8.19,5.1,230.0
3,20251201,3,5,161.1,86.79,18.6,7.53,5.2,230.0
3,20251201,4,5,227.7,86.32,17.62,8.3,4.5,233.0
3,20251201,5,5,144.1,82.66,22.64,8.22,4.9,239.0
3,20251201,6,5,88.4,86.91,17.73,7.11,5.1,220.0
4,20251201,1,5,1496.0,68.97,34.81,6.56,4.5,184.0
4,20251201,2,5,448.1,71.37,34.7,6.82,3.7,187.0
4,20251201,3,5,143.1,70.93,32.34,6.1,4.0,200.0
4,20251201,4,5,192.6,67.36,35.96,5.75,4.0,162.0
4,20251201,5,5,117.0,70.85,33.24,6.71,3.7,189.0
4,20251201,6,5,68.9,67.05,38.61,6.78,3.6,179.0
5,20251201,1,5,392.9,14.61,62.95,1.39,1.2,66.0
5,20251201,2,5,106.7,14.14,60.12,1.41,0.4,44.0
5,20251201,3,5,40.7,14.17,61.08,1.39,1.1,50.0
5,20251201,4,5,46.7,14.62,60.34,1.31,0.7,57.0
5,20251201,5,5,30.3,14.45,62.98,1.45,1.0,51.0
5,20251201,6,5,18.3,14.54,58.32,1.37,0.5,52.0
6,20251201,1,5,493.1,16.95,61.17,1.77,1.2,40.0
6,20251201,2,5,157.9,17.55,56.61,1.61,1.1,42.0
6,20251201,3,5,48.0,17.18,61.34,1.73,0.7,30.0
6,20251201,4,5,63.0,18.07,58.93,1.8,0.6,39.0
6,20251201,5,5,42.4,17.9,58.58,1.81,1.5,49.0
6,20251201,6,5,24.2,16.82,56.72,1.44,1.1,46.0
7,20251201,1,5,496.5,52.03,50.3,5.24,2.8,33.0
7,20251201,2,5,158.6,53.0,51.76,4.55,2.8,29.0
7,20251201,3,5,51.7,54.1,50.29,4.7,3.4,38.0
7,20251201,4,5,73.5,54.13,49.37,4.78,2.9,47.0
7,20251201,5,5,45.1,53.18,51.2,4.97,3.4,39.0
7,20251201,6,5,26.4,52.65,49.05,5.43,3.1,56.0
8,20251201,1,5,234.3,21.17,59.24,2.16,1.2,45.0
8,20251201,2,5,63.5,20.75,60.09,1.77,0.7,36.0
8,20251201,3,5,21.1,21.88,63.53,2.11,1.0,33.0
8,20251201,4,5,31.6,21.85,59.42,1.96,1.0,44.0
8,20251201,5,5,18.8,21.27,59.12,1.85,1.0,35.0
8,20251201,6,5,11.1,20.55,56.52,1.83,1.2,42.0
9,20251201,1,5,181.0,57.11,49.27,5.45,2.9,41.0
9,20251201,2,5,51.0,60.09,46.11,5.37,3.2,38.0
9,20251201,3,5,17.1,59.47,42.65,5.08,3.3,48.0
9,20251201,4,5,23.5,59.91,43.27,5.62,3.8,45.0
9,20251201,5,5,15.2,57.81,44.8,5.42,3.5,47.0
9,20251201,6,5,8.5,57.29,49.44,5.05,3.5,30.0
10,20251201,1,5,241.5,11.7,63.21,1.08,0.4,50.0
10,20251201,2,5,78.3,11.76,59.19,1.08,0.4,48.0
10,20251201,3,5,26.8,11.47,62.68,0.95,0.3,47.0
10,20251201,4,5,34.3,11.53,58.97,1.13,0.7,45.0
10,20251201,5,5,21.4,12.03,58.04,1.11,0.5,47.0
10,20251201,6,5,12.0,11.86,57.95,1.17,1.1,38.0
11,20251201,1,5,282.0,71.15,34.24,6.88,4.5,32.0
11,20251201,2,5,83.1,71.93,33.52,7.27,4.0,38.0
11,20251201,3,5,28.6,71.4,34.35,6.91,4.3,39.0
11,20251201,4,5,33.0,75.38,28.98,6.79,4.6,29.0
11,20251201,5,5,23.0,70.67,35.43,6.79,3.9,42.0
11,20251201,6,5,13.8,72.03,30.9,6.86,4.2,39.0
12,20251201,1,5,75.2,41.74,58.18,3.66,2.7,37.0
12,20251201,2,5,25.4,39.29,58.41,4.15,2.2,30.0
12,20251201,3,5,8.1,41.13,56.69,3.83,2.2,45.0
12,20251201,4,5,10.4,39.35,62.74,3.67,2.0,42.0
12,20251201,5,5,6.7,39.49,62.38,4.21,2.7,45.0
12,20251201,6,5,3.9,40.8,57.5,4.18,2.3,50.0
13,20251201,1,5,490.7,74.88,29.15,6.6,4.1,39.0
13,20251201,2,5,144.0,75.96,27.79,6.28,4.3,38.0
13,20251201,3,5,44.9,75.33,29.38,6.3,4.7,34.0
13,20251201,4,5,63.1,78.09,25.64,7.3,4.2,41.0
13,20251201,5,5,42.1,78.07,26.28,7.11,4.0,48.0
13,20251201,6,5,24.6,73.07,31.91,7.43,4.6,47.0
14,20251201,1,5,707.5,76.96,29.4,7.67,4.2,31.0
14,20251201,2,5,200.1,75.41,27.93,7.81,4.2,36.0
14,20251201,3,5,71.0,79.95,23.9,7.0,4.9,39.0
14,20251201,4,5,92.3,78.84,26.46,7.58,4.7,48.0
14,20251201,5,5,55.9,75.67,30.06,7.01,4.9,29.0
14,20251201,6,5,34.3,75.48,29.75,6.85,4.3,33.0
15,20251201,1,5,86.3,26.9,58.91,2.68,1.1,51.0
15,20251201,2,5,25.1,27.35,58.58,2.8,2.0,48.0
15,20251201,3,5,8.7,27.26,58.59,2.82,1.7,46.0
15,20251201,4,5,11.5,27.37,59.14,2.39,1.8,45.0
15,20251201,5,5,7.0,26.51,59.68,2.37,2.0,46.0
15,20251201,6,5,3.9,27.89,58.28,2.44,2.0,41.0
16,20251201,1,5,43.3,85.97,18.81,7.68,5.0,37.0
16,20251201,2,5,12.9,90.54,14.93,8.21,5.3,37.0
16,20251201,3,5,4.6,87.55,16.84,7.78,5.1,38.0
16,20251201,4,5,6.0,89.16,14.77,8.66,4.9,36.0
16,20251201,5,5,3.4,84.04,21.23,8.56,4.8,39.0
16,20251201,6,5,2.0,86.53,17.24,8.64,5.2,41.0
17,20251201,1,5,39.3,34.71,60.2,3.17,2.2,40.0
17,20251201,2,5,12.5,33.15,56.48,2.84,1.6,48.0
17,20251201,3,5,3.8,33.19,63.03,3.07,1.7,34.0
17,20251201,4,5,5.3,34.97,61.76,2.98,1.7,49.0
17,20251201,5,5,3.2,34.35,63.43,3.46,1.6,43.0
17,20251201,6,5,2.0,34.32,62.43,2.81,2.3,38.0
18,20251201,1,5,26.3,40.01,58.3,3.69,1.8,38.0
18,20251201,2,5,7.4,38.67,62.19,3.89,1.9,37.0
18,20251201,3,5,2.7,37.81,57.01,3.42,2.4,42.0
18,20251201,4,5,3.6,40.07,62.23,3.4,1.8,42.0
18,20251201,5,5,2.2,37.65,61.08,3.77,2.6,48.0
18,20251201,6,5,1.4,37.84,62.69,3.25,1.9,45.0
19,20251201,1,5,9.5,9.95,59.01,0.94,0.8,31.0
19,20251201,2,5,2.7,10.0,63.15,0.94,0.4,46.0
19,20251201,3,5,0.9,9.37,59.3,0.91,0.3,42.0
19,20251201,4,5,1.3,9.99,62.57,0.99,0.8,37.0
19,20251201,5,5,0.7,9.98,59.7,0.94,0.6,39.0
19,20251201,6,5,0.5,9.34,57.26,0.94,0.3,59.0
20,20251201,1,5,16.1,4.94,59.8,0.41,0.5,46.0
20,20251201,2,5,4.7,5.02,62.84,0.45,0.7,43.0
20,20251201,3,5,1.6,4.84,58.94,0.48,0.3,57.0
20,20251201,4,5,2.1,4.94,57.62,0.43,0.2,37.0
20,20251201,5,5,1.2,4.88,57.36,0.47,-0.2,51.0
20,20251201,6,5,0.8,4.88,63.56,0.41,0.2,42.0
1,20260101,1,6,6685.6,42.17,59.76,1.88,2.0,85.0
1,20260101,2,6,1895.4,43.38,60.27,2.18,2.4,88.0
1,20260101,3,6,668.9,43.64,57.33,2.08,1.6,100.0
1,20260101,4,6,808.3,44.16,57.18,2.07,1.8,88.0
1,20260101,5,6,541.7,41.94,63.5,1.93,2.0,88.0
1,20260101,6,6,312.4,42.58,62.56,2.09,2.2,93.0
2,20260101,1,6,2630.5,60.57,43.62,2.55,3.2,70.0
2,20260101,2,6,877.4,61.69,41.39,2.99,2.5,59.0
2,20260101,3,6,267.6,62.71,38.24,2.92,2.6,60.0
2,20260101,4,6,361.9,60.5,42.43,2.92,2.5,70.0
2,20260101,5,6,229.8,60.54,41.61,2.83,2.6,67.0
2,20260101,6,6,145.7,59.16,45.53,2.52,2.5,64.0
3,20260101,1,6,1694.8,84.9,16.83,4.18,3.6,242.0
3,20260101,2,6,537.7,83.22,19.77,4.4,3.7,234.0
3,20260101,3,6,180.6,87.75,15.25,3.52,4.1,239.0
3,20260101,4,6,243.1,89.97,13.06,3.51,4.0,234.0
3,20260101,5,6,152.3,89.28,12.95,3.75,4.2,231.0
3,20260101,6,6,82.2,86.04,15.77,4.27,4.1,226.0
4,20260101,1,6,1527.3,72.43,28.38,3.3,3.6,181.0
4,20260101,2,6,475.0,72.26,29.31,3.61,3.6,195.0
4,20260101,3,6,145.0,73.2,29.35,3.24,3.0,180.0
4,20260101,4,6,220.0,70.01,31.32,3.06,2.8,183.0
4,20260101,5,6,121.1,71.7,32.28,3.02,3.4,184.0
4,20260101,6,6,80.8,71.1,30.58,3.33,3.0,190.0
5,20260101,1,6,354.4,14.32,62.79,0.62,0.5,60.0
5,20260101,2,6,116.2,14.93,62.95,0.67,1.1,56.0
5,20260101,3,6,40.3,15.3,59.36,0.7,0.9,68.0
5,20260101,4,6,50.5,14.81,58.28,0.64,0.6,49.0
5,20260101,5,6,30.9,14.22,61.44,0.66,0.5,58.0
5,20260101,6,6,20.5,15.15,58.14,0.63,0.6,51.0
6,20260101,1,6,526.0,18.38,59.68,0.89,0.7,34.0
6,20260101,2,6,143.2,17.27,57.5,0.83,0.7,41.0
6,20260101,3,6,46.6,18.19,57.34,0.88,1.3,45.0
6,20260101,4,6,72.4,17.97,60.79,0.88,1.1,43.0
6,20260101,5,6,41.6,17.28,58.9,0.8,0.4,30.0
6,20260101,6,6,24.6,17.02,62.79,0.76,0.5,45.0
7,20260101,1,6,556.8,52.48,49.4,2.46,2.7,27.0
7,20260101,2,6,164.0,56.1,44.34,2.52,2.6,47.0
7,20260101,3,6,56.8,53.85,47.47,2.36,2.0,46.0
7,20260101,4,6,70.1,56.33,43.72,2.68,2.6,41.0
7,20260101,5,6,43.2,53.64,50.43,2.69,2.5,32.0
7,20260101,6,6,28.0,56.09,46.77,2.34,2.7,33.0
8,20260101,1,6,231.1,21.83,62.79,1.05,1.1,47.0
8,20260101,2,6,71.5,22.45,62.05,1.09,0.5,43.0
8,20260101,3,6,24.0,22.24,57.83,1.01,0.8,45.0
8,20260101,4,6,29.6,22.01,62.02,1.07,1.1,37.0
8,20260101,5,6,18.5,21.32,61.64,0.99,1.3,40.0
8,20260101,6,6,12.1,21.27,59.41,0.94,1.4,28.0
9,20260101,1,6,185.6,59.64,42.99,2.58,2.9,37.0
9,20260101,2,6,53.5,60.95,40.51,2.67,2.8,51.0
9,20260101,3,6,19.0,58.81,43.2,2.48,2.6,48.0
9,20260101,4,6,23.7,59.85,44.09,2.66,2.8,69.0
9,20260101,5,6,16.2,60.0,44.49,2.8,2.9,44.0
9,20260101,6,6,8.8,61.44,42.64,2.8,2.5,48.0
10,20260101,1,6,255.8,11.47,60.47,0.49,0.3,49.0
10,20260101,2,6,73.9,12.24,57.57,0.57,0.2,35.0
10,20260101,3,6,23.5,12.12,59.07,0.49,1.0,38.0
10,20260101,4,6,34.8,12.22,62.16,0.59,0.7,30.0
10,20260101,5,6,21.3,12.25,63.08,0.58,0.3,20.0
10,20260101,6,6,12.3,11.95,56.49,0.54,0.6,43.0
11,20260101,1,6,278.9,71.1,30.76,3.7,3.2,51.0
11,20260101,2,6,83.3,71.69,29.16,3.28,3.8,31.0
11,20260101,3,6,27.4,76.7,24.62,3.31,3.1,39.0
11,20260101,4,6,38.3,70.99,33.18,3.34,3.4,33.0
11,20260101,5,6,23.1,74.15,29.26,3.44,3.2,38.0
11,20260101,6,6,14.4,76.08,26.89,3.7,3.2,46.0
12,20260101,1,6,76.2,42.55,62.2,1.79,1.6,41.0
12,20260101,2,6,22.7,42.55,58.89,1.69,2.3,37.0
12,20260101,3,6,8.2,39.77,58.95,1.68,2.3,40.0
12,20260101,4,6,11.7,42.84,60.72,2.09,1.6,32.0
12,20260101,5,6,6.6,41.18,57.39,1.93,1.6,38.0
12,20260101,6,6,4.2,40.12,59.53,1.69,2.1,45.0
13,20260101,1,6,513.1,76.78,24.58,3.17,3.9,40.0
13,20260101,2,6,155.8,75.19,27.59,3.54,3.3,55.0
13,20260101,3,6,51.8,74.77,28.95,3.82,3.1,36.0
13,20260101,4,6,63.1,78.21,24.62,3.34,3.8,47.0
13,20260101,5,6,41.8,77.37,25.93,3.57,3.4,46.0
13,20260101,6,6,25.8,74.01,28.15,3.19,3.1,34.0
14,20260101,1,6,751.9,80.72,21.12,3.7,4.0,34.0
14,20260101,2,6,225.8,81.45,19.85,3.37,3.8,40.0
14,20260101,3,6,77.3,79.24,22.7,3.52,3.9,31.0
14,20260101,4,6,106.8,76.45,25.61,3.19,3.8,65.0
14,20260101,5,6,62.3,75.87,26.08,3.18,3.5,33.0
14,20260101,6,6,35.9,81.67,19.84,3.22,4.1,42.0
15,20260101,1,6,79.3,26.73,57.5,1.16,1.2,52.0
15,20260101,2,6,23.0,28.65,61.02,1.24,1.6,27.0
15,20260101,3,6,8.7,27.76,58.33,1.22,1.6,33.0
15,20260101,4,6,11.6,27.92,60.53,1.34,1.0,33.0
15,20260101,5,6,6.4,27.37,61.16,1.25,0.8,29.0
15,20260101,6,6,3.8,28.51,62.82,1.19,1.4,34.0
16,20260101,1,6,44.0,87.76,14.9,3.95,4.1,44.0
16,20260101,2,6,13.6,90.96,10.92,3.77,4.0,35.0
16,20260101,3,6,4.6,87.95,13.65,4.09,4.2,41.0
16,20260101,4,6,6.5,85.67,16.21,4.15,3.7,30.0
16,20260101,5,6,3.6,90.97,11.27,4.31,3.9,31.0
16,20260101,6,6,2.3,85.83,15.92,4.07,4.4,36.0
17,20260101,1,6,40.0,34.23,56.45,1.49,2.1,42.0
17,20260101,2,6,12.0,33.2,62.29,1.75,1.3,33.0
17,20260101,3,6,4.0,35.14,63.48,1.71,1.6,33.0
17,20260101,4,6,5.2,33.7,62.14,1.55,1.1,41.0
17,20260101,5,6,3.2,35.43,57.16,1.53,2.1,40.0
17,20260101,6,6,1.9,33.24,63.36,1.65,1.1,44.0
18,20260101,1,6,25.9,40.82,58.71,1.85,1.5,60.0
18,20260101,2,6,8.5,38.9,57.7,1.95,1.7,36.0
18,20260101,3,6,2.7,40.09,63.01,1.95,1.8,26.0
18,20260101,4,6,3.4,39.11,62.81,1.86,2.2,30.0
18,20260101,5,6,2.2,39.55,59.57,1.68,1.6,33.0
18,20260101,6,6,1.3,39.58,62.98,1.72,2.2,41.0
19,20260101,1,6,9.0,10.21,62.26,0.49,0.3,53.0
19,20260101,2,6,2.8,9.89,62.24,0.46,0.1,31.0
19,20260101,3,6,0.9,9.48,59.57,0.46,0.5,18.0
19,20260101,4,6,1.2,10.11,62.83,0.43,0.6,39.0
19,20260101,5,6,0.8,9.9,58.81,0.46,0.5,22.0
19,20260101,6,6,0.5,9.96,59.85,0.47,0.1,38.0
20,20260101,1,6,15.9,4.92,58.71,0.2,0.4,54.0
20,20260101,2,6,4.7,5.11,59.7,0.24,-0.3,35.0
20,20260101,3,6,1.5,5.06,57.8,0.23,0.0,42.0
20,20260101,4,6,2.0,4.81,61.98,0.24,0.4,34.0
20,20260101,5,6,1.3,4.95,58.17,0.21,0.6,39.0
20,20260101,6,6,0.7,4.87,60.2,0.2,0.3,37.0
1,20260201,1,6,6879.4,44.53,56.42,2.0,1.8,98.0
1,20260201,2,6,1826.1,43.51,60.93,1.76,1.6,95.0
1,20260201,3,6,681.8,42.02,60.53,1.97,2.3,93.0
1,20260201,4,6,839.9,42.24,61.19,2.12,2.3,78.0
1,20260201,5,6,528.1,42.26,58.98,1.75,2.1,96.0
1,20260201,6,6,325.2,43.79,60.45,2.05,1.6,76.0
2,20260201,1,6,2878.8,58.86,41.95,2.7,2.8,61.0
2,20260201,2,6,879.3,59.3,40.52,3.08,2.4,54.0
2,20260201,3,6,284.6,59.65,44.63,2.79,2.4,77.0
2,20260201,4,6,382.2,61.95,41.48,2.88,2.8,49.0
2,20260201,5,6,232.3,60.37,44.52,2.53,2.9,55.0
2,20260201,6,6,132.9,61.98,42.6,2.95,3.1,68.0
3,20260201,1,6,1853.6,84.41,18.37,3.55,4.2,228.0
3,20260201,2,6,560.8,88.55,13.48,3.95,3.9,233.0
3,20260201,3,6,191.0,84.32,18.75,3.81,3.9,231.0
3,20260201,4,6,250.4,88.04,14.17,3.99,4.0,217.0
3,20260201,5,6,139.6,87.68,14.27,3.79,4.0,228.0
3,20260201,6,6,94.7,86.79,15.96,3.86,4.2,239.0
4,20260201,1,6,1552.0,71.04,30.77,3.2,3.0,180.0
4,20260201,2,6,458.8,69.76,33.16,3.01,3.4,181.0
4,20260201,3,6,161.3,70.74,29.97,3.15,3.3,183.0
4,20260201,4,6,209.0,70.78,31.53,3.26,3.5,184.0
4,20260201,5,6,126.6,69.46,34.4,2.99,3.1,178.0
4,20260201,6,6,82.6,69.56,32.53,3.27,3.4,170.0
5,20260201,1,6,378.9,14.91,58.82,0.6,0.9,57.0
5,20260201,2,6,110.1,15.02,61.47,0.66,0.7,54.0
5,20260201,3,6,35.3,14.27,60.16,0.75,0.9,52.0
5,20260201,4,6,46.8,15.2,58.59,0.72,1.2,73.0
5,20260201,5,6,33.5,14.71,62.37,0.65,0.9,47.0
5,20260201,6,6,17.5,15.26,60.34,0.71,0.4,68.0
6,20260201,1,6,479.9,18.41,59.82,0.86,0.9,28.0
6,20260201,2,6,141.9,17.05,62.44,0.86,0.8,47.0
6,20260201,3,6,47.1,17.52,62.72,0.84,0.9,47.0
6,20260201,4,6,64.2,17.24,60.28,0.84,1.1,23.0
6,20260201,5,6,45.2,18.33,62.9,0.84,0.3,23.0
6,20260201,6,6,23.3,17.56,60.05,0.81,1.2,36.0
7,20260201,1,6,570.3,52.18,51.06,2.57,2.5,41.0
7,20260201,2,6,158.6,52.24,52.15,2.34,2.4,52.0
7,20260201,3,6,51.5,55.28,49.32,2.21,2.3,31.0
7,20260201,4,6,72.2,53.82,50.28,2.72,2.7,44.0
7,20260201,5,6,44.0,52.12,49.09,2.25,2.4,44.0
7,20260201,6,6,27.4,53.04,46.57,2.22,2.4,32.0
8,20260201,1,6,229.1,21.62,63.57,0.89,0.6,49.0
8,20260201,2,6,72.4,21.69,60.23,0.95,0.8,36.0
8,20260201,3,6,22.4,21.01,61.94,0.9,1.0,38.0
8,20260201,4,6,31.5,22.47,57.26,0.96,1.4,51.0
8,20260201,5,6,20.6,21.62,60.88,1.07,0.6,59.0
8,20260201,6,6,12.0,21.15,59.77,0.98,1.2,46.0
9,20260201,1,6,173.9,58.06,46.45,2.63,3.1,47.0
9,20260201,2,6,55.2,58.45,45.34,2.45,3.2,42.0
9,20260201,3,6,16.7,57.1,46.16,2.82,3.2,28.0
9,20260201,4,6,24.9,61.43,39.11,2.79,2.9,52.0
9,20260201,5,6,14.6,57.77,43.43,2.74,2.7,47.0
9,20260201,6,6,9.4,57.26,45.92,2.74,2.9,39.0
10,20260201,1,6,239.0,11.53,57.39,0.5,0.3,54.0
10,20260201,2,6,72.5,11.96,62.83,0.59,0.4,33.0
10,20260201,3,6,26.3,11.8,57.61,0.57,0.5,31.0
10,20260201,4,6,35.5,12.22,62.83,0.58,1.0,37.0
10,20260201,5,6,20.1,12.15,60.16,0.57,0.7,43.0
10,20260201,6,6,11.8,11.84,62.44,0.51,1.0,43.0
11,20260201,1,6,278.6,76.41,25.05,3.59,3.6,55.0
11,20260201,2,6,79.3,76.49,26.11,3.26,2.9,43.0
11,20260201,3,6,29.5,75.8,27.06,3.03,3.8,39.0
11,20260201,4,6,34.8,75.64,25.3,3.04,3.4,35.0
11,20260201,5,6,23.4,73.53,30.23,3.1,3.0,47.0
11,20260201,6,6,14.4,71.19,30.07,3.35,3.1,26.0
12,20260201,1,6,85.1,41.29,61.32,1.78,2.1,27.0
12,20260201,2,6,25.3,40.08,61.77,1.89,2.3,44.0
12,20260201,3,6,7.7,40.37,59.94,1.89,1.7,52.0
12,20260201,4,6,11.7,42.5,61.26,1.78,1.6,34.0
12,20260201,5,6,6.9,41.29,58.94,1.69,2.3,26.0
12,20260201,6,6,4.1,42.38,61.36,1.79,2.3,33.0
13,20260201,1,6,478.8,78.47,22.58,3.58,3.1,24.0
13,20260201,2,6,163.6,75.88,27.88,3.69,3.9,46.0
13,20260201,3,6,51.8,75.78,25.67,3.72,3.5,37.0
13,20260201,4,6,69.4,74.9,28.1,3.87,3.1,47.0
13,20260201,5,6,44.4,74.42,27.55,3.56,3.7,47.0
13,20260201,6,6,25.1,76.43,24.83,3.26,3.8,30.0
14,20260201,1,6,767.5,79.14,23.82,3.84,3.9,44.0
14,20260201,2,6,234.5,78.12,23.97,3.7,3.6,42.0
14,20260201,3,6,71.7,81.68,20.2,3.56,3.4,48.0
14,20260201,4,6,98.7,78.95,22.32,3.9,3.2,40.0
14,20260201,5,6,65.1,77.91,23.08,3.43,3.5,34.0
14,20260201,6,6,37.7,77.59,23.45,3.78,3.8,40.0
15,20260201,1,6,85.2,27.29,62.47,1.12,1.1,48.0
15,20260201,2,6,25.5,28.65,56.74,1.39,1.7,39.0
15,20260201,3,6,8.6,27.73,59.06,1.12,1.7,48.0
15,20260201,4,6,10.5,27.97,61.8,1.29,1.5,35.0
15,20260201,5,6,7.2,27.0,62.45,1.15,1.8,40.0
15,20260201,6,6,4.1,26.63,60.78,1.19,0.9,50.0
16,20260201,1,6,44.9,89.69,12.49,4.05,4.5,33.0
16,20260201,2,6,14.2,91.4,10.56,4.53,4.0,37.0
16,20260201,3,6,4.7,90.94,11.65,4.32,4.1,34.0
16,20260201,4,6,5.7,85.76,16.91,4.01,4.6,52.0
16,20260201,5,6,3.8,91.29,11.71,3.66,4.6,39.0
16,20260201,6,6,2.3,88.52,13.44,4.4,4.2,33.0
17,20260201,1,6,41.7,34.75,62.6,1.69,1.9,39.0
17,20260201,2,6,12.1,34.68,58.57,1.75,2.0,47.0
17,20260201,3,6,4.4,35.49,57.32,1.65,1.7,42.0
17,20260201,4,6,5.6,35.69,56.98,1.6,1.2,44.0
17,20260201,5,6,3.2,35.43,58.96,1.41,1.7,40.0
17,20260201,6,6,2.0,33.49,60.22,1.48,1.1,27.0
18,20260201,1,6,28.2,39.24,62.25,1.61,1.5,54.0
18,20260201,2,6,7.3,40.54,59.81,1.68,1.7,44.0
18,20260201,3,6,2.7,40.46,62.05,1.59,1.7,38.0
18,20260201,4,6,3.3,40.86,58.97,1.9,2.0,32.0
18,20260201,5,6,2.1,38.55,62.11,1.98,1.9,40.0
18,20260201,6,6,1.3,39.3,58.11,1.62,1.8,47.0
19,20260201,1,6,9.1,9.49,57.05,0.42,0.3,56.0
19,20260201,2,6,2.5,9.89,58.56,0.46,0.9,42.0
19,20260201,3,6,0.9,9.58,63.25,0.5,0.7,54.0
19,20260201,4,6,1.1,10.13,63.46,0.48,0.2,49.0
19,20260201,5,6,0.7,9.82,56.52,0.47,0.7,40.0
19,20260201,6,6,0.5,9.99,61.82,0.43,0.1,51.0
20,20260201,1,6,14.1,4.9,62.29,0.24,-0.2,29.0
20,20260201,2,6,4.3,4.77,57.11,0.24,0.4,35.0
20,20260201,3,6,1.5,4.73,56.98,0.24,-0.2,42.0
20,20260201,4,6,2.1,4.9,56.43,0.25,0.7,40.0
20,20260201,5,6,1.2,4.77,57.74,0.24,0.6,36.0
20,20260201,6,6,0.8,5.05,60.54,0.23,-0.1,46.0
