route_key,week,vessel_type_key,conflict_phase_key,freight_rate_usd_day,war_risk_premium_pct,hull_insurance_pct_value,bunker_cost_usd_mt,transit_time_days,rerouting_extra_days
6,30,4,4,93564.0,0.617,0.719,1358.0,9.9,1.8
7,30,1,4,57910.0,0.572,0.64,1333.0,10.3,2.0
7,30,2,4,38694.0,0.537,0.636,1426.0,10.6,3.6
7,30,3,4,28594.0,0.611,0.725,1310.0,9.7,1.1
7,30,4,4,68568.0,0.569,0.642,1437.0,10.0,3.9
8,30,1,4,73925.0,0.57,0.653,1335.0,9.7,2.9
8,30,2,4,58200.0,0.611,0.723,1303.0,9.0,3.7
8,30,3,4,37958.0,0.615,0.71,1409.0,9.9,3.5
8,30,4,4,99882.0,0.521,0.606,1331.0,9.1,1.0
9,30,1,4,53213.0,0.61,0.645,1345.0,9.9,2.9
9,30,2,4,35100.0,0.616,0.611,1340.0,10.2,2.5
9,30,3,4,22895.0,0.583,0.673,1405.0,9.3,3.9
9,30,4,4,62329.0,0.638,0.636,1391.0,9.7,1.2
10,30,1,4,54703.0,0.581,0.651,1442.0,10.7,1.4
10,30,2,4,41838.0,0.569,0.603,1369.0,10.1,1.8
10,30,3,4,28149.0,0.631,0.652,1421.0,9.1,1.8
10,30,4,4,70407.0,0.592,0.68,1376.0,10.6,2.5
1,31,1,4,66647.0,1.443,1.345,1401.0,2.2,16.6
1,31,2,4,43619.0,1.373,1.41,1362.0,2.6,10.9
1,31,3,4,34287.0,1.373,1.247,1373.0,2.5,10.2
1,31,4,4,83621.0,1.569,1.42,1339.0,2.2,9.6
2,31,1,4,59574.0,1.276,1.366,1433.0,2.3,9.2
2,31,2,4,43727.0,1.608,1.405,1366.0,2.4,9.6
2,31,3,4,31123.0,1.289,1.378,1294.0,2.4,15.3
2,31,4,4,75253.0,1.606,1.278,1322.0,2.4,4.4
3,31,1,4,67202.0,0.583,0.729,1397.0,1.3,1.9
3,31,2,4,45380.0,0.525,0.636,1383.0,1.1,3.0
3,31,3,4,31804.0,0.515,0.623,1353.0,1.3,3.7
3,31,4,4,87628.0,0.543,0.728,1341.0,1.3,3.9
4,31,1,4,40009.0,0.528,0.621,1359.0,1.2,1.3
4,31,2,4,31326.0,0.605,0.64,1284.0,1.3,3.9
4,31,3,4,22263.0,0.565,0.719,1385.0,1.2,3.9
4,31,4,4,56011.0,0.594,0.702,1294.0,1.3,4.1
5,31,1,4,99623.0,0.61,0.67,1306.0,17.6,2.1
5,31,2,4,62481.0,0.575,0.713,1438.0,16.0,3.1
5,31,3,4,44696.0,0.625,0.704,1310.0,17.9,2.7
5,31,4,4,115770.0,0.593,0.709,1363.0,17.6,4.2
6,31,1,4,70504.0,0.517,0.715,1357.0,9.1,1.6
6,31,2,4,50397.0,0.533,0.686,1343.0,9.0,1.1
6,31,3,4,38579.0,0.514,0.607,1349.0,9.0,3.0
6,31,4,4,92002.0,0.613,0.735,1385.0,9.7,2.8
7,31,1,4,49648.0,0.523,0.659,1310.0,9.5,3.4
7,31,2,4,39800.0,0.631,0.719,1326.0,9.0,2.5
7,31,3,4,27701.0,0.579,0.717,1359.0,9.6,2.5
7,31,4,4,65235.0,0.576,0.641,1426.0,9.0,2.3
8,31,1,4,82059.0,0.605,0.664,1303.0,8.9,3.9
8,31,2,4,58018.0,0.536,0.633,1404.0,10.9,0.9
8,31,3,4,38131.0,0.573,0.629,1384.0,9.3,4.1
8,31,4,4,98721.0,0.568,0.626,1345.0,10.1,1.3
9,31,1,4,48199.0,0.622,0.649,1419.0,9.2,1.6
9,31,2,4,34760.0,0.508,0.607,1428.0,9.0,2.4
9,31,3,4,23806.0,0.573,0.664,1301.0,10.9,0.9
9,31,4,4,60995.0,0.542,0.675,1328.0,9.1,1.2
10,31,1,4,55019.0,0.588,0.649,1415.0,10.6,3.7
10,31,2,4,41850.0,0.543,0.619,1307.0,10.7,4.1
10,31,3,4,28279.0,0.54,0.616,1377.0,10.6,1.4
10,31,4,4,69591.0,0.562,0.605,1340.0,10.2,2.7
1,32,1,4,63749.0,1.433,1.339,1379.0,2.7,3.7
1,32,2,4,44067.0,1.359,1.26,1335.0,2.6,13.5
1,32,3,4,33904.0,1.505,1.372,1415.0,2.7,9.7
1,32,4,4,76858.0,1.555,1.312,1319.0,2.5,5.1
2,32,1,4,62760.0,1.551,1.297,1332.0,2.6,10.7
2,32,2,4,42879.0,1.41,1.461,1416.0,2.6,14.1
2,32,3,4,30168.0,1.385,1.388,1326.0,2.6,6.3
2,32,4,4,80934.0,1.345,1.315,1362.0,2.2,8.5
3,32,1,4,73591.0,0.564,0.736,1290.0,1.4,3.7
3,32,2,4,47577.0,0.557,0.608,1341.0,1.2,3.2
3,32,3,4,32545.0,0.543,0.613,1283.0,1.2,3.6
3,32,4,4,86849.0,0.63,0.725,1395.0,1.1,3.7
4,32,1,4,43938.0,0.625,0.733,1303.0,1.1,3.8
4,32,2,4,28964.0,0.624,0.669,1327.0,1.3,1.6
4,32,3,4,20293.0,0.561,0.714,1288.0,1.3,1.8
4,32,4,4,51427.0,0.509,0.656,1411.0,1.3,4.0
5,32,1,4,91813.0,0.532,0.732,1389.0,17.1,1.2
5,32,2,4,66692.0,0.581,0.65,1307.0,17.0,3.4
5,32,3,4,48774.0,0.631,0.702,1367.0,17.5,4.1
5,32,4,4,114389.0,0.54,0.678,1381.0,18.0,1.2
6,32,1,4,72271.0,0.63,0.621,1396.0,10.9,3.3
6,32,2,4,49674.0,0.608,0.625,1313.0,9.4,1.1
6,32,3,4,39278.0,0.605,0.673,1297.0,9.7,3.8
6,32,4,4,101748.0,0.603,0.725,1411.0,10.2,3.4
7,32,1,4,56760.0,0.581,0.725,1345.0,9.0,1.8
7,32,2,4,37136.0,0.593,0.736,1358.0,9.2,4.1
7,32,3,4,26927.0,0.512,0.67,1299.0,9.7,1.2
7,32,4,4,70473.0,0.585,0.647,1299.0,9.9,1.1
8,32,1,4,73936.0,0.538,0.646,1370.0,9.5,3.0
8,32,2,4,54089.0,0.51,0.641,1398.0,9.3,3.4
8,32,3,4,39732.0,0.63,0.723,1427.0,10.6,4.0
8,32,4,4,108619.0,0.623,0.7,1389.0,10.5,1.7
9,32,1,4,46629.0,0.596,0.659,1332.0,10.1,2.4
9,32,2,4,32518.0,0.598,0.704,1331.0,9.5,1.5
9,32,3,4,24820.0,0.518,0.605,1434.0,9.6,3.2
9,32,4,4,63379.0,0.643,0.716,1428.0,9.4,2.7
10,32,1,4,59957.0,0.51,0.624,1330.0,9.0,3.9
10,32,2,4,42322.0,0.587,0.612,1293.0,10.5,1.5
10,32,3,4,27925.0,0.589,0.614,1342.0,10.9,1.0
10,32,4,4,72115.0,0.578,0.632,1344.0,9.0,4.2
1,33,1,4,65210.0,1.603,1.439,1357.0,2.4,8.2
1,33,2,4,46137.0,1.586,1.209,1384.0,2.6,11.7
1,33,3,4,30444.0,1.39,1.283,1436.0,2.5,14.0
1,33,4,4,84529.0,1.557,1.282,1432.0,2.3,11.5
2,33,1,4,60891.0,1.546,1.286,1302.0,2.3,15.0
2,33,2,4,39232.0,1.485,1.337,1282.0,2.6,12.1
2,33,3,4,31460.0,1.444,1.391,1332.0,2.3,14.4
2,33,4,4,79658.0,1.565,1.298,1358.0,2.6,13.7
3,33,1,4,69157.0,0.567,0.605,1391.0,1.3,0.8
3,33,2,4,45788.0,0.593,0.68,1399.0,1.2,3.2
3,33,3,4,33051.0,0.627,0.63,1424.0,1.1,1.1
3,33,4,4,86800.0,0.59,0.72,1381.0,1.2,3.0
4,33,1,4,45730.0,0.516,0.677,1415.0,1.1,2.0
4,33,2,4,28106.0,0.61,0.657,1308.0,1.2,2.2
4,33,3,4,20681.0,0.636,0.611,1371.0,1.2,1.6
4,33,4,4,53391.0,0.607,0.623,1380.0,1.4,1.6
5,33,1,4,98436.0,0.531,0.683,1292.0,15.7,2.5
5,33,2,4,66741.0,0.607,0.676,1325.0,16.6,1.8
5,33,3,4,46311.0,0.588,0.636,1422.0,18.0,2.2
5,33,4,4,113437.0,0.552,0.692,1323.0,16.9,2.8
6,33,1,4,68286.0,0.606,0.722,1416.0,9.9,2.4
6,33,2,4,52687.0,0.642,0.63,1433.0,10.5,2.7
6,33,3,4,39691.0,0.545,0.733,1410.0,9.4,2.4
6,33,4,4,100713.0,0.615,0.615,1344.0,9.3,1.9
7,33,1,4,57738.0,0.52,0.703,1352.0,9.2,2.2
7,33,2,4,38215.0,0.622,0.641,1382.0,10.3,3.7
7,33,3,4,27226.0,0.547,0.66,1442.0,10.9,4.1
7,33,4,4,71709.0,0.591,0.659,1287.0,9.7,4.0
8,33,1,4,74929.0,0.511,0.638,1388.0,10.0,3.5
8,33,2,4,53569.0,0.519,0.615,1441.0,9.5,1.1
8,33,3,4,40580.0,0.542,0.642,1423.0,9.1,1.9
8,33,4,4,104501.0,0.623,0.67,1425.0,9.9,1.2
9,33,1,4,46011.0,0.591,0.617,1405.0,10.5,3.7
9,33,2,4,36408.0,0.611,0.713,1343.0,9.1,3.7
9,33,3,4,26738.0,0.562,0.735,1345.0,9.8,1.0
9,33,4,4,67894.0,0.641,0.679,1384.0,10.5,2.0
10,33,1,4,56215.0,0.632,0.735,1347.0,10.2,0.7
10,33,2,4,40268.0,0.634,0.694,1319.0,9.7,3.4
10,33,3,4,28285.0,0.616,0.643,1422.0,9.5,2.6
10,33,4,4,75616.0,0.509,0.678,1385.0,9.7,3.9
1,34,1,4,61430.0,1.597,1.287,1374.0,2.6,7.2
1,34,2,4,44402.0,1.293,1.367,1377.0,2.7,9.5
1,34,3,4,30743.0,1.462,1.346,1395.0,2.4,15.3
1,34,4,4,78678.0,1.513,1.259,1294.0,2.7,13.5
2,34,1,4,58402.0,1.582,1.38,1296.0,2.6,7.7
2,34,2,4,40580.0,1.563,1.409,1314.0,2.5,13.9
2,34,3,4,28279.0,1.347,1.3,1406.0,2.6,2.5
2,34,4,4,80271.0,1.585,1.408,1377.0,2.3,14.5
3,34,1,4,66955.0,0.608,0.687,1341.0,1.3,3.9
3,34,2,4,45992.0,0.538,0.685,1387.0,1.4,0.8
3,34,3,4,32861.0,0.531,0.634,1376.0,1.3,0.9
3,34,4,4,83625.0,0.591,0.73,1287.0,1.1,3.2
4,34,1,4,42323.0,0.59,0.679,1419.0,1.1,1.9
4,34,2,4,31611.0,0.583,0.613,1322.0,1.1,4.0
4,34,3,4,22138.0,0.574,0.608,1349.0,1.2,1.5
4,34,4,4,55610.0,0.588,0.696,1385.0,1.1,1.6
5,34,1,4,94704.0,0.519,0.641,1351.0,17.7,2.5
5,34,2,4,68720.0,0.522,0.665,1311.0,17.4,2.0
5,34,3,4,44831.0,0.607,0.709,1377.0,18.8,2.0
5,34,4,4,111038.0,0.52,0.696,1375.0,18.9,0.8
6,34,1,4,71015.0,0.521,0.66,1351.0,9.6,3.4
6,34,2,4,50564.0,0.622,0.702,1385.0,10.4,2.5
6,34,3,4,35474.0,0.565,0.653,1412.0,9.4,1.9
6,34,4,4,99604.0,0.522,0.632,1374.0,9.7,3.3
7,34,1,4,53457.0,0.539,0.645,1350.0,10.0,2.0
7,34,2,4,36191.0,0.545,0.625,1289.0,9.8,2.9
7,34,3,4,28801.0,0.555,0.605,1424.0,10.1,1.4
7,34,4,4,68233.0,0.557,0.71,1440.0,9.6,0.6
8,34,1,4,72211.0,0.515,0.728,1393.0,9.2,2.2
8,34,2,4,53656.0,0.531,0.646,1292.0,9.1,2.3
8,34,3,4,38948.0,0.621,0.714,1397.0,10.1,1.6
8,34,4,4,95148.0,0.547,0.677,1392.0,9.9,2.9
9,34,1,4,47899.0,0.545,0.691,1357.0,10.0,0.7
9,34,2,4,36050.0,0.639,0.728,1418.0,10.6,2.1
9,34,3,4,25971.0,0.629,0.652,1410.0,9.5,3.0
9,34,4,4,62925.0,0.545,0.706,1359.0,9.0,0.8
10,34,1,4,59827.0,0.582,0.662,1403.0,9.5,3.0
10,34,2,4,42085.0,0.514,0.673,1380.0,10.3,0.6
10,34,3,4,30087.0,0.549,0.681,1407.0,8.9,3.1
10,34,4,4,72758.0,0.625,0.667,1387.0,9.4,2.7
1,35,1,4,61713.0,1.458,1.244,1383.0,2.6,16.2
1,35,2,4,45254.0,1.372,1.39,1388.0,2.3,15.8
1,35,3,4,29504.0,1.31,1.45,1286.0,2.3,13.1
1,35,4,4,89482.0,1.341,1.305,1436.0,2.5,13.6
2,35,1,4,57742.0,1.523,1.347,1424.0,2.5,12.5
2,35,2,4,38666.0,1.275,1.36,1440.0,2.6,15.8
2,35,3,4,28500.0,1.271,1.291,1315.0,2.3,5.6
2,35,4,4,80332.0,1.319,1.455,1393.0,2.3,9.7
3,35,1,4,69271.0,0.569,0.704,1396.0,1.3,3.4
3,35,2,4,49512.0,0.642,0.72,1285.0,1.2,1.0
3,35,3,4,32110.0,0.557,0.693,1403.0,1.2,2.3
3,35,4,4,84914.0,0.513,0.691,1401.0,1.4,0.9
4,35,1,4,41512.0,0.624,0.719,1301.0,1.2,1.0
4,35,2,4,30952.0,0.539,0.706,1395.0,1.2,3.2
4,35,3,4,21800.0,0.526,0.671,1310.0,1.3,1.6
4,35,4,4,53790.0,0.587,0.687,1347.0,1.2,2.8
5,35,1,4,88381.0,0.619,0.694,1391.0,18.7,3.8
5,35,2,4,69020.0,0.592,0.669,1369.0,17.6,1.5
5,35,3,4,43263.0,0.545,0.659,1373.0,17.0,2.2
5,35,4,4,122746.0,0.595,0.642,1387.0,17.4,1.5
6,35,1,4,72833.0,0.509,0.637,1307.0,9.7,3.5
6,35,2,4,54522.0,0.574,0.673,1304.0,10.6,1.8
6,35,3,4,34077.0,0.575,0.722,1353.0,10.4,3.9
6,35,4,4,99810.0,0.53,0.629,1304.0,9.2,3.5
7,35,1,4,57297.0,0.527,0.731,1365.0,10.2,3.4
7,35,2,4,36989.0,0.563,0.682,1311.0,9.5,3.5
7,35,3,4,28075.0,0.559,0.677,1399.0,9.4,4.1
7,35,4,4,75486.0,0.56,0.731,1320.0,10.4,1.6
8,35,1,4,77018.0,0.512,0.647,1382.0,10.9,4.1
8,35,2,4,51754.0,0.582,0.69,1444.0,10.9,2.6
8,35,3,4,35994.0,0.545,0.678,1399.0,10.1,3.6
8,35,4,4,95733.0,0.528,0.623,1415.0,9.6,3.1
9,35,1,4,48951.0,0.634,0.676,1344.0,10.0,2.4
9,35,2,4,33273.0,0.524,0.649,1374.0,8.9,3.2
9,35,3,4,26035.0,0.554,0.725,1295.0,10.1,1.1
9,35,4,4,67928.0,0.602,0.658,1325.0,9.3,1.4
10,35,1,4,53012.0,0.628,0.641,1316.0,9.0,3.1
10,35,2,4,37512.0,0.597,0.735,1315.0,9.7,2.0
10,35,3,4,30299.0,0.508,0.661,1409.0,9.4,2.7
10,35,4,4,79519.0,0.563,0.639,1358.0,9.9,1.2
1,36,1,4,60229.0,1.441,1.26,1364.0,2.4,7.8
1,36,2,4,46622.0,1.603,1.318,1347.0,2.4,5.7
1,36,3,4,33187.0,1.603,1.359,1444.0,2.7,5.0
1,36,4,4,87925.0,1.455,1.29,1425.0,2.6,9.8
2,36,1,4,60234.0,1.591,1.201,1335.0,2.7,16.0
2,36,2,4,38415.0,1.387,1.313,1386.0,2.5,5.8
2,36,3,4,31635.0,1.553,1.212,1349.0,2.6,10.1
2,36,4,4,72415.0,1.586,1.284,1433.0,2.4,14.1
3,36,1,4,67684.0,0.602,0.66,1431.0,1.2,1.9
3,36,2,4,51402.0,0.515,0.696,1307.0,1.2,1.9
3,36,3,4,32963.0,0.594,0.644,1334.0,1.3,3.0
3,36,4,4,91066.0,0.61,0.711,1375.0,1.2,1.6
4,36,1,4,45162.0,0.633,0.667,1386.0,1.1,0.6
4,36,2,4,31259.0,0.548,0.692,1344.0,1.3,0.7
4,36,3,4,21570.0,0.606,0.611,1378.0,1.3,2.1
4,36,4,4,57672.0,0.634,0.698,1307.0,1.3,1.8
5,36,1,4,86475.0,0.511,0.686,1396.0,17.8,3.4
5,36,2,4,64967.0,0.589,0.64,1419.0,18.8,3.8
5,36,3,4,49701.0,0.534,0.666,1282.0,17.7,3.7
5,36,4,4,122919.0,0.527,0.69,1379.0,18.7,2.9
6,36,1,4,73783.0,0.538,0.716,1312.0,9.9,2.7
6,36,2,4,49623.0,0.641,0.731,1351.0,9.1,1.8
6,36,3,4,36957.0,0.54,0.662,1359.0,10.2,3.4
6,36,4,4,88830.0,0.545,0.693,1309.0,10.7,1.4
7,36,1,4,50299.0,0.514,0.652,1445.0,9.0,1.7
7,36,2,4,39912.0,0.549,0.684,1434.0,9.0,2.2
7,36,3,4,28132.0,0.565,0.648,1439.0,10.0,1.6
7,36,4,4,71509.0,0.576,0.729,1371.0,10.8,0.7
8,36,1,4,80377.0,0.558,0.667,1358.0,10.3,0.9
8,36,2,4,54635.0,0.544,0.621,1409.0,10.0,1.8
8,36,3,4,40798.0,0.611,0.669,1293.0,9.8,3.2
8,36,4,4,102159.0,0.58,0.616,1331.0,10.5,0.8
9,36,1,4,51662.0,0.612,0.616,1405.0,9.7,0.7
9,36,2,4,32363.0,0.583,0.73,1358.0,10.4,2.4
9,36,3,4,23380.0,0.623,0.652,1407.0,9.2,3.9
9,36,4,4,60578.0,0.522,0.631,1287.0,9.6,1.8
10,36,1,4,56533.0,0.55,0.627,1356.0,9.0,3.9
10,36,2,4,37318.0,0.54,0.635,1296.0,9.9,0.9
10,36,3,4,26444.0,0.562,0.665,1302.0,9.5,1.3
10,36,4,4,72208.0,0.549,0.611,1444.0,9.1,0.9
1,37,1,4,59362.0,1.609,1.414,1403.0,2.5,14.3
1,37,2,4,47503.0,1.475,1.361,1306.0,2.5,4.3
1,37,3,4,31885.0,1.595,1.204,1381.0,2.6,11.9
1,37,4,4,85938.0,1.509,1.376,1308.0,2.5,8.0
2,37,1,4,63549.0,1.518,1.289,1355.0,2.6,9.5
2,37,2,4,39660.0,1.403,1.375,1432.0,2.5,14.8
2,37,3,4,29576.0,1.274,1.221,1365.0,2.7,5.7
2,37,4,4,80432.0,1.288,1.385,1369.0,2.6,10.3
3,37,1,4,73031.0,0.582,0.648,1350.0,1.1,0.9
3,37,2,4,47100.0,0.509,0.636,1409.0,1.2,4.0
3,37,3,4,36618.0,0.567,0.608,1363.0,1.3,1.7
3,37,4,4,94638.0,0.594,0.644,1373.0,1.3,4.0
4,37,1,4,42495.0,0.546,0.673,1397.0,1.2,1.9
4,37,2,4,30486.0,0.605,0.626,1284.0,1.2,1.9
4,37,3,4,21885.0,0.603,0.643,1443.0,1.2,2.6
4,37,4,4,58125.0,0.518,0.622,1357.0,1.1,1.4
5,37,1,4,87449.0,0.61,0.647,1350.0,19.1,3.9
5,37,2,4,66873.0,0.572,0.686,1308.0,18.0,3.7
5,37,3,4,43405.0,0.559,0.624,1345.0,16.9,3.3
5,37,4,4,119239.0,0.54,0.644,1423.0,18.5,4.1
6,37,1,4,73874.0,0.509,0.711,1346.0,9.8,3.5
6,37,2,4,55185.0,0.616,0.629,1429.0,10.7,3.3
6,37,3,4,36760.0,0.63,0.64,1374.0,10.8,2.8
6,37,4,4,97623.0,0.593,0.672,1307.0,10.1,1.0
7,37,1,4,55500.0,0.578,0.7,1340.0,9.9,1.7
7,37,2,4,39707.0,0.637,0.605,1316.0,9.4,1.3
7,37,3,4,27262.0,0.613,0.67,1364.0,10.9,1.6
7,37,4,4,65312.0,0.55,0.654,1303.0,10.1,3.6
8,37,1,4,73614.0,0.593,0.693,1377.0,9.3,1.7
8,37,2,4,55173.0,0.538,0.697,1285.0,10.5,3.8
8,37,3,4,39135.0,0.517,0.662,1423.0,9.3,2.7
8,37,4,4,100365.0,0.561,0.699,1391.0,9.7,1.8
9,37,1,4,50382.0,0.512,0.643,1443.0,10.8,3.9
9,37,2,4,32529.0,0.519,0.665,1399.0,10.0,1.0
9,37,3,4,26724.0,0.51,0.618,1442.0,10.3,3.9
9,37,4,4,64503.0,0.55,0.623,1392.0,10.7,2.7
10,37,1,4,58089.0,0.611,0.708,1423.0,9.5,3.6
10,37,2,4,36738.0,0.54,0.703,1362.0,10.9,1.5
10,37,3,4,27092.0,0.617,0.678,1380.0,9.7,3.3
10,37,4,4,70097.0,0.523,0.631,1289.0,10.6,3.3
1,38,1,4,64719.0,1.574,1.29,1284.0,2.3,7.9
1,38,2,4,45240.0,1.271,1.214,1363.0,2.5,7.7
1,38,3,4,31643.0,1.349,1.228,1364.0,2.4,16.4
1,38,4,4,81920.0,1.378,1.306,1362.0,2.6,6.2
2,38,1,4,63399.0,1.343,1.412,1315.0,2.2,15.2
2,38,2,4,41748.0,1.349,1.275,1305.0,2.3,11.2
2,38,3,4,31662.0,1.359,1.357,1431.0,2.6,4.1
2,38,4,4,82068.0,1.507,1.27,1338.0,2.5,5.3
3,38,1,4,68906.0,0.537,0.652,1399.0,1.2,2.7
3,38,2,4,47170.0,0.615,0.709,1291.0,1.3,3.8
3,38,3,4,33321.0,0.52,0.614,1431.0,1.2,3.5
3,38,4,4,94472.0,0.574,0.718,1438.0,1.1,1.4
4,38,1,4,44414.0,0.609,0.613,1297.0,1.2,3.0
4,38,2,4,31255.0,0.53,0.694,1408.0,1.2,3.4
4,38,3,4,21178.0,0.542,0.616,1302.0,1.2,1.7
4,38,4,4,55592.0,0.595,0.611,1392.0,1.3,2.2
5,38,1,4,98233.0,0.518,0.668,1427.0,17.3,3.4
5,38,2,4,62180.0,0.591,0.699,1302.0,15.6,3.9
5,38,3,4,49244.0,0.518,0.669,1378.0,18.0,3.1
5,38,4,4,115774.0,0.628,0.695,1331.0,17.2,3.8
6,38,1,4,73668.0,0.524,0.621,1365.0,10.3,3.3
6,38,2,4,53040.0,0.616,0.688,1412.0,10.3,0.6
6,38,3,4,35104.0,0.584,0.663,1307.0,10.6,2.9
6,38,4,4,96240.0,0.629,0.717,1344.0,10.1,2.5
7,38,1,4,56808.0,0.626,0.649,1401.0,10.0,3.0
7,38,2,4,34790.0,0.581,0.627,1378.0,9.6,2.5
7,38,3,4,27396.0,0.532,0.619,1343.0,10.1,3.8
7,38,4,4,67082.0,0.64,0.636,1380.0,9.5,2.3
8,38,1,4,72729.0,0.644,0.63,1389.0,10.7,1.8
8,38,2,4,50790.0,0.561,0.629,1421.0,10.0,1.7
8,38,3,4,39831.0,0.589,0.693,1293.0,10.0,1.9
8,38,4,4,96206.0,0.596,0.664,1363.0,9.4,3.8
9,38,1,4,47030.0,0.599,0.643,1376.0,9.2,4.0
9,38,2,4,32929.0,0.631,0.657,1431.0,10.6,3.0
9,38,3,4,25920.0,0.537,0.638,1328.0,9.9,0.9
9,38,4,4,68093.0,0.618,0.678,1391.0,8.9,1.8
10,38,1,4,58166.0,0.525,0.661,1301.0,9.6,2.7
10,38,2,4,37684.0,0.569,0.66,1328.0,8.9,3.9
10,38,3,4,28068.0,0.529,0.651,1373.0,10.8,3.6
10,38,4,4,79640.0,0.58,0.691,1395.0,10.2,2.0
1,39,1,4,66598.0,1.435,1.393,1421.0,2.5,15.9
1,39,2,4,43994.0,1.27,1.351,1300.0,2.3,7.1
1,39,3,4,33739.0,1.392,1.353,1303.0,2.5,9.6
1,39,4,4,86481.0,1.516,1.412,1366.0,2.7,6.9
2,39,1,4,59007.0,1.605,1.278,1387.0,2.6,16.4
2,39,2,4,41991.0,1.458,1.284,1417.0,2.6,8.4
2,39,3,4,30632.0,1.281,1.231,1393.0,2.5,13.6
2,39,4,4,76470.0,1.309,1.408,1419.0,2.3,5.5
3,39,1,4,67928.0,0.517,0.714,1297.0,1.3,2.6
3,39,2,4,51429.0,0.574,0.693,1406.0,1.1,0.9
3,39,3,4,33524.0,0.633,0.606,1392.0,1.3,0.9
3,39,4,4,86879.0,0.509,0.685,1365.0,1.2,3.4
4,39,1,4,40067.0,0.524,0.712,1293.0,1.2,2.4
4,39,2,4,30247.0,0.621,0.693,1407.0,1.2,0.9
4,39,3,4,21888.0,0.627,0.722,1413.0,1.2,3.7
4,39,4,4,59798.0,0.594,0.677,1328.0,1.2,2.9
5,39,1,4,91251.0,0.579,0.692,1296.0,15.8,1.8
5,39,2,4,62201.0,0.623,0.637,1320.0,15.7,1.6
5,39,3,4,48389.0,0.561,0.715,1349.0,15.7,2.8
5,39,4,4,112070.0,0.512,0.677,1308.0,18.4,3.4
6,39,1,4,78794.0,0.581,0.615,1363.0,9.1,2.9
6,39,2,4,48688.0,0.627,0.641,1434.0,10.3,1.9
6,39,3,4,35325.0,0.616,0.667,1365.0,9.9,4.1
6,39,4,4,100564.0,0.612,0.629,1390.0,9.1,2.2
7,39,1,4,58082.0,0.546,0.673,1328.0,9.2,1.4
7,39,2,4,36128.0,0.529,0.664,1327.0,9.3,3.6
7,39,3,4,25409.0,0.607,0.68,1401.0,10.9,4.0
7,39,4,4,73208.0,0.54,0.695,1424.0,10.1,0.7
8,39,1,4,80576.0,0.578,0.632,1407.0,10.7,1.2
8,39,2,4,51006.0,0.616,0.729,1283.0,9.2,3.9
8,39,3,4,39853.0,0.625,0.697,1445.0,10.0,1.3
8,39,4,4,94717.0,0.632,0.656,1324.0,10.6,2.3
9,39,1,4,45733.0,0.61,0.697,1408.0,10.1,3.8
9,39,2,4,32641.0,0.565,0.666,1433.0,9.4,2.3
9,39,3,4,24206.0,0.635,0.646,1305.0,9.1,3.3
9,39,4,4,68381.0,0.611,0.662,1316.0,10.3,1.3
10,39,1,4,56808.0,0.613,0.672,1429.0,10.1,1.0
10,39,2,4,39900.0,0.578,0.62,1356.0,10.4,0.6
10,39,3,4,28443.0,0.527,0.723,1320.0,9.4,0.7
10,39,4,4,76340.0,0.555,0.633,1335.0,10.7,3.0
1,40,1,4,60034.0,1.391,1.272,1345.0,2.4,12.6
1,40,2,4,44781.0,1.475,1.438,1393.0,2.6,16.6
1,40,3,4,34084.0,1.457,1.342,1397.0,2.4,5.5
1,40,4,4,89141.0,1.519,1.426,1343.0,2.6,2.5
2,40,1,4,58898.0,1.52,1.366,1364.0,2.4,14.3
2,40,2,4,42220.0,1.506,1.407,1441.0,2.5,6.7
2,40,3,4,28745.0,1.405,1.346,1311.0,2.3,6.6
2,40,4,4,75758.0,1.509,1.253,1354.0,2.7,2.5
3,40,1,4,68737.0,0.556,0.691,1316.0,1.2,1.0
3,40,2,4,47883.0,0.613,0.669,1425.0,1.3,1.3
3,40,3,4,31959.0,0.621,0.668,1334.0,1.3,2.6
3,40,4,4,91030.0,0.546,0.693,1341.0,1.2,0.8
4,40,1,4,45751.0,0.561,0.659,1425.0,1.2,2.5
4,40,2,4,31369.0,0.549,0.638,1407.0,1.2,4.2
4,40,3,4,21801.0,0.576,0.665,1308.0,1.3,2.1
4,40,4,4,58180.0,0.535,0.666,1429.0,1.2,4.2
5,40,1,4,96558.0,0.509,0.662,1409.0,16.9,0.7
5,40,2,4,62883.0,0.51,0.656,1416.0,18.9,3.4
5,40,3,4,42597.0,0.636,0.617,1433.0,19.1,2.4
5,40,4,4,112230.0,0.596,0.677,1300.0,17.9,3.3
6,40,1,4,76797.0,0.6,0.708,1419.0,9.9,0.8
6,40,2,4,52828.0,0.512,0.7,1327.0,9.0,0.9
6,40,3,4,36728.0,0.554,0.693,1321.0,9.8,2.7
6,40,4,4,93933.0,0.508,0.672,1400.0,10.8,3.6
7,40,1,4,50269.0,0.604,0.733,1438.0,9.3,2.0
7,40,2,4,37087.0,0.526,0.69,1288.0,9.7,1.7
7,40,3,4,29110.0,0.558,0.709,1369.0,10.4,0.9
7,40,4,4,74060.0,0.571,0.651,1437.0,10.6,2.0
8,40,1,4,73616.0,0.596,0.628,1290.0,9.5,2.8
8,40,2,4,51647.0,0.566,0.664,1361.0,9.5,1.0
8,40,3,4,41255.0,0.536,0.64,1286.0,10.9,1.1
8,40,4,4,102673.0,0.603,0.685,1349.0,9.3,2.3
